,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
317,1002513,1933,Sarge Connally,CLE,34,41,26,30,6,4,1,1,0,3,2,1,,7.0,0,,3,,0,0.0,0.231,,,,,,,,,,,0.033,0.233,0.14,0.259,0.346,0.605,0.115,0.316,,,,,,,,,0.276,-1.2,2,-1.8,0.0,0.9,1.8,1.1,0.1,,4.7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.0,,34 - 34,-1.8,0.2,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,35,325.0,74,86,93,107.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
323,1006609,1933,Jimmy Jordan,BRO,25,70,211,216,54,41,12,1,0,16,17,4,,6.0,0,,1,4.0,3,,0.256,,,,,,,,,,,0.019,0.027999999999999997,0.67,0.27,0.322,0.592,0.066,0.263,,,,,,,,,0.273,-9.4,16,-8.4,-1.0,6.5,3.5,1.3,0.1,,3.8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.5,,25 - 25,-7.9,0.1,,,,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,28,42.0,83,86,66,92.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
324,1011020,1933,Tony Robello,CIN,20,14,30,31,7,4,3,0,0,1,3,1,,5.0,0,,0,0.0,0,,0.233,,,,,,,,,,,0.032,0.161,0.2,0.258,0.333,0.591,0.1,0.28,,,,,,,,,0.272,-1.4,2,-1.2,1.0,0.9,0.4,1.1,0.1,,0.3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.0,,20 - 20,-1.3,0.0,,,,,,,,0.19399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,48,242.0,79,89,99,98.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
328,1005167,1933,Dick Gyselman,BSN,25,58,155,166,37,29,6,2,0,10,12,7,,21.0,0,,4,6.0,0,,0.239,,,,,,,,,,,0.042,0.127,0.33,0.272,0.303,0.575,0.065,0.276,,,,,,,,,0.268,-7.9,12,-6.3,1.0,5.0,1.0,0.7,0.1,,2.7,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.1,,25 - 25,-6.4,0.1,,,,,,,,0.16899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,63,190.0,83,81,64,96.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
348,1010111,1933,Monte Pearson,CLE,24,19,50,53,13,12,1,0,0,6,4,1,,2.0,0,,2,,0,0.0,0.26,,,,,,,,,,,0.019,0.038,0.5,0.275,0.28,0.555,0.02,0.271,,,,,,,,,0.26,-2.9,3,-3.9,0.0,1.6,3.2,1.2,0.1,,2.2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.0,,24 - 24,-3.9,0.3,,,,,,,,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,20,53.0,78,69,16,92.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
362,1015960,1933,George Mitchell,ID,33,10,38,38,9,6,3,0,0,2,2,0,,,0,,0,,0,,0.237,,,,,,,,,,,0.0,,,0.237,0.316,0.553,0.079,,,,,,,,,,0.252,-2.3,2,-2.6,2.0,1.2,-0.3,0.6,0.1,,0.9,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.0,,33 - 33,-2.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,,71,79,66,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
345,1006342,1933,Bernie James,NYG,27,60,125,136,28,24,2,1,1,22,10,8,,12.0,0,,3,0.0,5,,0.224,,,,,,,,,,,0.059000000000000004,0.08800000000000001,0.67,0.271,0.28,0.551,0.056,0.241,,,,,,,,,0.261,-7.2,9,-6.3,1.0,4.1,1.3,1.1,0.1,,6.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.9,,27 - 27,-5.4,0.1,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,88,133.0,83,75,55,84.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
373,1015653,1933,Slim Jones,SOX,20,12,24,24,5,2,3,0,0,1,5,0,,,0,,2,,0,,0.208,,,,,,,,,,,0.0,,,0.208,0.333,0.542,0.125,,,,,,,,,,0.243,-1.6,1,-1.8,0.0,0.7,1.5,0.6,0.1,,0.8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.0,,20 - 20,-1.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,,62,83,105,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
369,1007843,1933,Dolf Luque,NYG,42,35,19,19,5,5,0,0,0,0,1,0,,2.0,0,,0,1.0,0,,0.263,,,,,,,,,,,0.0,0.105,0.0,0.263,0.263,0.526,0.0,0.294,,,,,,,,,0.246,-1.2,1,-1.1,0.0,0.6,1.2,0.6,0.1,,0.1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,,42 - 42,-1.1,0.0,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,158.0,81,70,0,103.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
347,1011813,1933,Joe Shaute,BRO,33,41,27,30,6,6,0,0,0,3,0,3,,7.0,0,,0,0.0,0,,0.222,,,,,,,,,,,0.1,0.233,0.43,0.3,0.222,0.522,0.0,0.3,,,,,,,,,0.26,-1.6,2,-1.5,0.0,0.9,1.8,1.3,0.1,,1.6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.0,,33 - 33,-1.5,0.0,,,,,,,,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,150,351.0,92,59,0,105.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
368,1014815,1933,Spoon Carter,- - -,30,8,19,21,4,4,0,0,0,0,0,2,,,0,,2,,0,,0.211,,,,,,,,,,,0.095,,,0.286,0.211,0.496,0.0,,,,,,,,,,0.247,-1.3,1,-1.5,0.0,0.6,1.3,0.6,0.1,,0.1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,,30 - 30,-1.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,141,,85,53,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
354,1016454,1933,Dave Snowden,ID,35,7,11,13,2,2,0,0,0,0,0,2,,,0,,0,,1,,0.182,,,,,,,,,,,0.154,,,0.308,0.182,0.49,0.0,,,,,,,,,,0.256,-0.7,1,-0.8,0.0,0.4,0.8,0.6,0.1,,3.2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.2,,35 - 35,-0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,228,,92,45,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
405,1012785,1933,Steve Swetonic,PIT,29,31,55,62,11,9,0,2,0,3,4,1,,7.0,0,,6,2.0,0,,0.2,,,,,,,,,,,0.016,0.113,0.14,0.214,0.273,0.487,0.073,0.229,,,,,,,,,0.223,-5.1,2,-5.0,0.0,1.9,3.8,0.6,0.1,,3.6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.0,,29 - 29,-5.1,0.0,,,,,,,,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,24,170.0,66,73,72,80.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
394,1001953,1933,Tex Carleton,STL,26,46,91,105,17,14,2,0,1,7,7,6,,27.0,0,,8,2.0,0,,0.187,,,,,,,,,,,0.057,0.257,0.22,0.237,0.242,0.479,0.055,0.254,,,,,,,,,0.229,-8.1,4,-8.3,0.0,3.2,6.4,1.2,0.1,,1.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,0.0,,26 - 26,-8.4,0.0,,,,,,,,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,86,386.0,73,64,54,89.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
382,1002315,1933,Watty Clark,- - -,31,27,24,28,5,5,0,0,0,2,0,2,,2.0,0,,2,1.0,0,,0.208,,,,,,,,,,,0.071,0.071,1.0,0.269,0.208,0.478,0.0,0.227,,,,,,,,,0.236,-2.1,1,-1.9,0.0,0.8,1.7,0.6,0.1,,1.3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.0,,31 - 31,-2.0,0.0,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,107,107.0,82,56,0,79.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
393,1002820,1933,Alvin Crowder,WAS,34,52,102,119,19,16,3,0,0,7,7,9,,8.0,0,,8,,0,0.0,0.186,,,,,,,,,,,0.076,0.067,1.13,0.252,0.216,0.468,0.029,0.202,,,,,,,,,0.23,-9.2,5,-10.9,0.0,3.6,7.2,0.7,0.1,,1.1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,-0.1,,34 - 34,-10.9,0.8,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,80,94.0,72,53,24,69.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
424,1013076,1933,Bud Tinning,CHC,27,32,67,71,14,12,2,0,0,3,10,1,,17.0,0,,3,0.0,0,,0.209,,,,,,,,,,,0.013999999999999999,0.239,0.06,0.221,0.239,0.459,0.03,0.28,,,,,,,,,0.214,-6.3,2,-5.9,0.0,2.2,4.3,0.5,0.1,,0.8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.0,,27 - 27,-6.0,0.0,,,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,21,360.0,67,64,30,98.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
423,1011648,1933,Hal Schumacher,NYG,22,39,98,102,21,20,1,0,0,8,10,2,,20.0,0,,2,1.0,0,,0.214,,,,,,,,,,,0.02,0.196,0.1,0.23,0.224,0.454,0.01,0.269,,,,,,,,,0.214,-9.1,3,-8.4,0.0,3.1,6.2,0.9,0.1,,1.7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,0.0,,22 - 22,-8.4,0.0,,,,,,,,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,29,295.0,70,60,10,94.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
379,1016076,1933,Will Owens,ID,31,3,6,7,1,1,0,0,0,0,0,1,,,0,,0,,0,,0.167,,,,,,,,,,,0.14300000000000002,,,0.286,0.167,0.452,0.0,,,,,,,,,,0.238,-0.5,0,-0.6,1.0,0.2,0.2,0.9,0.1,,0.1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,,31 - 31,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,211,,85,42,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
7,1015810,1933,Biz Mackey,PC,35,1,4,5,2,2,0,0,0,0,0,1,,,0,,0,,0,,0.5,,,,,,,,,,,0.2,,,0.6,0.5,1.1,0.0,,,,,,,,,,0.52,0.7,1,0.7,-1.0,0.2,0.0,-0.2,0.0,,0.1,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,35 - 35,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,296,,179,125,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
13,1006239,1933,Ira Hutchinson,CHW,22,1,2,2,1,1,0,0,0,1,1,0,,1.0,0,,0,,0,0.0,0.5,,,,,,,,,,,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,,,,,,,,,0.467,0.2,0,0.2,0.0,0.1,0.1,0.4,0.0,,2.6,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,,22 - 22,0.2,0.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0,697.0,142,124,0,340.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
36,1016529,1933,Candy Jim Taylor,- - -,49,9,13,14,5,4,1,0,0,0,3,1,,,0,,0,,0,,0.385,,,,,,,,,,,0.071,,,0.429,0.462,0.89,0.077,,,,,,,,,,0.413,0.9,3,0.8,-1.0,0.4,0.1,0.4,0.0,,0.1,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,0.0,,49 - 49,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,106,,128,115,64,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
156,1010174,1933,Ray Pepper,STL,27,3,9,9,2,1,0,0,1,2,2,0,,1.0,0,,0,1.0,0,,0.222,,,,,,,,,,,0.0,0.111,0.0,0.222,0.556,0.778,0.333,0.143,,,,,,,,,0.342,0.1,1,0.1,0.0,0.3,-0.1,0.3,0.0,,2.6,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.0,,27 - 27,0.1,0.0,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,167.0,68,148,330,50.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
145,1015861,1933,George McAllister,HG,33,8,38,40,11,7,2,2,0,7,3,2,,,0,,0,,0,,0.289,,,,,,,,,,,0.05,,,0.325,0.447,0.772,0.158,,,,,,,,,,0.35,0.6,5,0.3,-2.0,1.2,-0.3,-0.5,0.0,,5.1,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,0.0,,33 - 33,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,74,,97,112,132,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
149,1008871,1933,Bing Miller,PHA,38,67,120,133,33,23,7,1,2,22,17,12,,7.0,1,,0,,4,2.0,0.275,,,,,,,,,,,0.09,0.053,1.71,0.346,0.4,0.746,0.125,0.279,,,,,,,,,0.348,1.8,18,-0.7,-3.0,4.0,-1.5,-0.4,0.0,,6.1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-0.1,,38 - 38,-0.8,0.8,,,,,,,,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,96,73.0,98,99,101,95.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
167,1016504,1933,Joe Strong,HG,30,20,56,60,16,14,0,0,2,7,9,4,,,0,,2,,0,,0.286,,,,,,,,,,,0.067,,,0.333,0.393,0.726,0.107,,,,,,,,,,0.338,0.4,8,-0.1,-2.0,1.8,-0.6,-0.4,0.0,,1.3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,0.0,,30 - 30,-0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,99,,99,98,90,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
