,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
240,1002171,1905,Charlie Chech,CIN,27,39,89,106,17,16,0,1,0,11,4,9,,,0,,8,,0,,0.191,,,,,,,,,,,0.085,,,0.265,0.213,0.479,0.022,,,,,,,,,,0.242,-4.7,6,-6.8,0.0,3.0,4.7,0.8,0.1,,3.7,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,-0.6,,27 - 27,-7.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,118,,81,62,28,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
251,1013738,1905,Jake Weimer,CHC,31,33,92,97,19,17,1,1,0,8,6,4,,,0,,1,,0,,0.207,,,,,,,,,,,0.040999999999999995,,,0.24,0.239,0.479,0.033,,,,,,,,,,0.234,-4.8,5,-6.0,0.0,2.7,4.3,1.1,0.1,,3.2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,-0.5,,31 - 31,-6.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,57,,73,69,41,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
255,1010262,1905,Big Jeff Pfeffer,CHC,23,15,40,41,8,5,3,0,0,4,3,0,,,0,,1,,2,,0.2,,,,,,,,,,,0.0,,,0.2,0.275,0.475,0.075,,,,,,,,,,0.225,-2.3,2,-2.8,0.0,1.2,1.8,0.7,0.1,,5.9,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.3,,23 - 23,-2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,,61,80,93,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
250,1007836,1905,Carl Lundgren,CHC,25,24,61,68,11,9,1,1,0,6,3,5,,,0,,2,,0,,0.18,,,,,,,,,,,0.07400000000000001,,,0.242,0.23,0.472,0.049,,,,,,,,,,0.235,-3.3,4,-4.1,0.0,1.9,3.0,0.8,0.1,,3.9,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-0.4,,25 - 25,-4.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,102,,74,66,61,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
223,1000061,1905,Rick Adams,WAS,26,11,23,27,4,4,0,0,0,1,0,4,,,0,,0,,0,,0.174,,,,,,,,,,,0.14800000000000002,,,0.296,0.174,0.47,0.0,,,,,,,,,,0.25,-1.0,2,-1.0,0.0,0.8,1.2,0.8,0.1,,0.3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-0.2,,26 - 26,-1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,219,,96,54,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
256,1010487,1905,Jack Powell,- - -,30,40,75,80,13,11,1,0,1,5,2,5,,,0,,0,,0,,0.173,,,,,,,,,,,0.063,,,0.225,0.227,0.452,0.053,,,,,,,,,,0.225,-4.5,4,-5.0,0.0,2.3,3.5,0.6,0.1,,1.0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,-0.4,,30 - 30,-5.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,92,,73,70,71,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
269,1001614,1905,Jim Buchanan,SLB,28,22,46,52,7,6,1,0,0,5,1,5,,,0,,1,,1,,0.152,,,,,,,,,,,0.096,,,0.235,0.174,0.409,0.022,,,,,,,,,,0.212,-3.4,2,-3.1,0.0,1.5,2.3,0.7,0.1,,4.2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-0.1,,28 - 28,-3.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,142,,77,54,29,,,,,,,,,,,,,,,,,,,0,,,,,,0.1
39,1004865,1905,Wilbur Good,NYH,19,5,8,8,3,3,0,0,0,2,0,0,,,0,,0,,0,,0.375,,,,,,,,,,,0.0,,,0.375,0.375,0.75,0.0,,,,,,,,,,0.36,0.3,1,0.2,0.0,0.2,0.0,0.4,0.0,,2.6,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.1,,19 - 19,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,,122,116,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
99,1011830,1905,Gerry Shea,STL,23,2,6,6,2,2,0,0,0,0,0,0,,,0,,0,,0,,0.333,,,,,,,,,,,0.0,,,0.333,0.333,0.667,0.0,,,,,,,,,,0.32,0.1,1,0.0,0.0,0.2,0.1,0.2,0.0,,0.1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1,,23 - 23,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,,102,97,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
130,1000529,1905,Jap Barbeau,CLE,23,11,37,40,10,8,1,1,0,1,2,1,,,0,,2,,1,,0.27,,,,,,,,,,,0.025,,,0.289,0.351,0.641,0.081,,,,,,,,,,0.305,-0.1,4,0.0,-1.0,1.1,0.0,0.2,0.0,,4.9,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,23 - 23,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,37,,94,109,107,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
121,1002901,1905,Fred Curtis,NYH,24,2,9,10,2,1,1,0,0,0,2,1,,,0,,0,,1,,0.222,,,,,,,,,,,0.1,,,0.3,0.333,0.633,0.111,,,,,,,,,,0.309,0.0,1,-0.1,0.0,0.3,-0.1,0.3,0.0,,3.5,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.1,,24 - 24,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,148,,98,103,147,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
155,1005038,1905,Clark Griffith,NYH,35,26,32,37,7,5,1,1,0,2,5,3,,,0,,2,,0,,0.219,,,,,,,,,,,0.081,,,0.286,0.313,0.598,0.094,,,,,,,,,,0.291,-0.4,3,-0.7,0.0,1.0,0.0,0.2,0.0,,3.3,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2,,35 - 35,-0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,120,,93,97,124,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
144,1002531,1905,Joe Connor,NYH,30,8,22,27,5,4,1,0,0,4,2,3,,,0,,2,,1,,0.227,,,,,,,,,,,0.111,,,0.32,0.273,0.593,0.045,,,,,,,,,,0.297,-0.2,3,-0.4,-1.0,0.8,0.1,-0.4,0.0,,5.1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,0.0,,30 - 30,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,164,,104,84,60,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
166,1007430,1905,Tom Leahy,STL,36,35,97,107,22,18,1,3,0,3,7,8,,,0,,2,,0,,0.227,,,,,,,,,,,0.075,,,0.286,0.299,0.585,0.072,,,,,,,,,,0.285,-1.6,10,-2.8,-1.0,3.0,0.9,0.0,0.0,,2.6,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.7,,36 - 36,-3.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,104,,88,87,90,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
162,1001422,1905,Al Bridwell,CIN,21,82,254,290,64,60,3,1,0,17,17,19,,,2,,15,,8,,0.252,,,,,,,,,,,0.066,,,0.309,0.272,0.581,0.02,,,,,,,,,,0.287,-4.0,27,-9.7,-1.0,8.2,0.8,-0.5,0.0,,3.7,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.5,,21 - 21,-10.2,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,91,,95,79,24,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
175,1005236,1905,Bob Hall,- - -,26,57,206,224,49,42,4,1,2,22,15,11,,,1,,6,,8,,0.238,,,,,,,,,,,0.049,,,0.28,0.296,0.576,0.058,,,,,,,,,,0.281,-4.0,20,-6.2,0.0,6.3,-2.0,-0.3,0.0,,4.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,0.2,,26 - 26,-5.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,68,,86,86,72,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
203,1013283,1905,Bob Unglaub,BOS,23,43,121,134,27,21,5,1,0,18,11,6,,,0,,7,,2,,0.223,,,,,,,,,,,0.045,,,0.26,0.281,0.541,0.058,,,,,,,,,,0.263,-4.1,10,-4.4,0.0,3.8,0.6,0.0,0.0,,5.7,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.3,,23 - 23,-4.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,66,,85,87,77,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
196,1004668,1905,George Gibson,PIT,24,46,135,156,24,18,2,2,2,14,14,15,,,2,,4,,2,,0.178,,,,,,,,,,,0.096,,,0.27,0.267,0.536,0.089,,,,,,,,,,0.269,-4.0,12,-6.3,0.0,4.4,1.4,-0.1,0.0,,5.0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.5,,24 - 24,-6.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,133,,83,77,110,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
202,1011242,1905,Frank Roth,SLB,26,35,107,115,25,22,3,0,0,9,7,6,,,0,,2,,1,,0.234,,,,,,,,,,,0.052000000000000005,,,0.274,0.262,0.536,0.028,,,,,,,,,,0.263,-3.5,9,-3.0,-1.0,3.3,0.9,-0.1,0.0,,2.7,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.5,,26 - 26,-3.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,77,,89,81,37,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
33,1010819,1905,Doc Reisling,BRO,30,2,1,2,0,0,0,0,0,0,0,1,,,0,,0,,0,,0.0,,,,,,,,,,,0.5,,,0.5,0.0,0.5,0.0,,,,,,,,,,0.365,0.1,0,0.1,0.0,0.1,0.1,0.2,0.0,,0.1,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,,30 - 30,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,694,,153,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
244,1006291,1905,Charlie Jackson,DET,28,2,4,4,1,1,0,0,0,1,0,0,,,0,,0,,0,,0.25,,,,,,,,,,,0.0,,,0.25,0.25,0.5,0.0,,,,,,,,,,0.24,-0.2,0,-0.2,0.0,0.1,0.2,0.1,0.0,,2.6,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,,28 - 28,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,,81,77,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
245,1008087,1905,Moxie Manuel,WAS,23,3,4,4,1,1,0,0,0,1,0,0,,,0,,0,,0,,0.25,,,,,,,,,,,0.0,,,0.25,0.25,0.5,0.0,,,,,,,,,,0.24,-0.2,0,-0.2,0.0,0.1,0.2,0.1,0.0,,2.6,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,,23 - 23,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,,81,77,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
226,1007684,1905,Hans Lobert,CHC,23,14,46,56,9,7,2,0,0,7,1,3,,,1,,6,,4,,0.196,,,,,,,,,,,0.054000000000000006,,,0.26,0.239,0.499,0.043,,,,,,,,,,0.25,-2.2,4,-2.8,0.0,1.6,0.4,0.0,0.0,,6.0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,,23 - 23,-2.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,74,,80,69,54,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
263,1008489,1905,Chappie McFarland,STL,30,31,85,92,14,11,2,1,0,8,4,6,,,0,,1,,0,,0.165,,,,,,,,,,,0.065,,,0.22,0.212,0.432,0.047,,,,,,,,,,0.215,-5.8,4,-6.8,0.0,2.6,4.0,-0.1,0.0,,3.5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-0.4,,30 - 30,-7.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,91,,67,61,58,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
274,1006153,1905,Ed Hughes,BOS,24,6,14,14,3,3,0,0,0,2,2,0,,,0,,0,,0,,0.214,,,,,,,,,,,0.0,,,0.214,0.214,0.429,0.0,,,,,,,,,,0.206,-1.0,1,-1.0,0.0,0.4,0.6,0.0,0.0,,2.6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1,,24 - 24,-1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,,70,66,0,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
276,1006981,1905,Frank Kitson,DET,35,33,87,90,16,14,2,0,0,8,4,3,,,0,,0,,0,,0.184,,,,,,,,,,,0.033,,,0.211,0.207,0.418,0.023,,,,,,,,,,0.205,-6.3,3,-6.3,0.0,2.6,4.0,0.0,0.0,,2.1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-0.4,,35 - 35,-6.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,49,,69,64,30,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
277,1013467,1905,Rube Waddell,PHA,28,46,116,126,20,16,3,1,0,4,10,4,,,0,,6,,0,,0.172,,,,,,,,,,,0.032,,,0.2,0.216,0.416,0.043,,,,,,,,,,0.202,-9.0,4,-9.1,0.0,3.6,5.5,-0.2,0.0,,1.8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,-0.5,,28 - 28,-9.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,47,,65,67,57,,,,,,,,,,,,,,,,,,,0,,,,,,0.0
