,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
187,1011372,1917,Vic Saier,CHC,26,6,21,23,5,4,1,0,0,5,2,2,,1,0,,0,,0,,0.238,,,,,,,,,,,0.087,0.043,2.0,0.304,0.286,0.59,0.048,0.25,,,,,,,,,0.292,-0.3,2,-0.5,1.0,0.6,-0.2,0.9,0.1,,2.6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.1,,26 - 26,-0.6,0.1,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,127,51,97,84,58,90.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
206,1002466,1917,Shano Collins,CHW,31,82,252,270,59,42,13,3,1,38,14,10,,27,2,,6,,14,,0.234,,,,,,,,,,,0.037000000000000005,0.1,0.37,0.269,0.321,0.59,0.087,0.259,,,,,,,,,0.286,-4.5,22,-6.3,1.0,7.1,-3.6,0.8,0.1,,7.6,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,1.7,,31 - 31,-4.6,0.8,,,,,,,,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,44,131,83,97,116,94.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
204,1008582,1917,Bill McKechnie,CIN,30,48,134,145,34,30,3,1,0,11,15,7,,7,1,,3,,5,,0.254,,,,,,,,,,,0.048,0.048,1.0,0.296,0.291,0.587,0.037,0.268,,,,,,,,,0.287,-2.3,12,-2.9,-2.0,3.8,0.9,0.6,0.1,,4.6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,0.2,,30 - 30,-2.7,0.5,,,,,,,,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,70,57,94,86,45,96.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
194,1010984,1917,Swede Risberg,CHW,22,149,474,563,96,67,20,8,1,59,45,59,,65,5,,25,,16,,0.203,,,,,,,,,,,0.105,0.115,0.91,0.297,0.285,0.582,0.082,0.233,,,,,,,,,0.291,-7.6,47,-11.3,-17.0,14.9,9.0,-2.2,0.1,,6.5,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,0.5,,22 - 22,-10.8,1.7,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,124,151,91,86,110,84.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
102,1008299,1917,Wally Mayer,BOS,26,4,12,17,2,2,0,0,0,2,0,5,,2,0,,0,,0,,0.167,,,,,,,,,,,0.294,0.11800000000000001,2.5,0.412,0.167,0.578,0.0,0.2,,,,,,,,,0.327,0.2,2,0.1,0.0,0.4,0.1,0.6,0.1,,1.3,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1,,26 - 26,0.0,0.1,,,,,,,,0.41200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,347,154,126,50,0,72.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
197,1005222,1917,George Hale,SLB,22,38,61,73,12,9,2,1,0,4,8,10,,12,0,,2,,0,,0.197,,,,,,,,,,,0.13699999999999998,0.16399999999999998,0.83,0.31,0.262,0.572,0.066,0.245,,,,,,,,,0.29,-1.0,6,-1.4,-1.0,1.9,0.9,0.3,0.1,,2.9,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.4,,22 - 22,-1.7,0.2,,,,,,,,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,162,215,95,79,87,88.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
233,1004900,1917,Al Gould,CLE,24,27,24,27,5,3,2,0,0,0,3,2,,8,0,,1,,0,,0.208,,,,,,,,,,,0.07400000000000001,0.29600000000000004,0.25,0.269,0.292,0.561,0.083,0.313,,,,,,,,,0.276,-0.6,2,-1.0,0.0,0.7,1.2,0.9,0.1,,0.1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-0.1,,24 - 24,-1.1,0.1,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,87,388,83,88,111,113.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
229,1007871,1917,Byrd Lynn,CHW,28,35,72,84,16,14,2,0,0,7,5,7,,11,1,,4,,1,,0.222,,,,,,,,,,,0.083,0.131,0.64,0.3,0.25,0.55,0.028,0.262,,,,,,,,,0.277,-1.9,6,-2.5,0.0,2.2,0.9,0.7,0.1,,3.0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.3,,28 - 28,-2.7,0.3,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,98,171,92,76,37,95.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
234,1007684,1917,Hans Lobert,NYG,35,50,52,59,10,8,1,0,1,4,5,5,,5,1,,1,,2,,0.192,,,,,,,,,,,0.085,0.085,1.0,0.276,0.269,0.545,0.077,0.196,,,,,,,,,0.275,-1.4,4,-1.4,0.0,1.6,0.6,1.1,0.1,,3.4,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,,35 - 35,-1.3,0.2,,,,,,,,0.18600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,124,100,88,80,94,70.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
266,1013155,1917,Walt Tragesser,BSN,30,98,297,323,66,54,10,2,0,23,25,15,,36,2,,9,,5,,0.222,,,,,,,,,,,0.046,0.111,0.42,0.264,0.269,0.534,0.047,0.253,,,,,,,,,0.262,-10.5,21,-10.8,-1.0,8.5,2.9,0.4,0.1,,4.1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-0.5,,30 - 30,-11.2,1.2,,,,,,,,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,68,132,84,80,57,91.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
219,1014291,1917,Rasty Wright,SLB,21,16,10,13,2,2,0,0,0,0,1,2,,5,0,,1,,0,,0.2,,,,,,,,,,,0.154,0.385,0.4,0.333,0.2,0.533,0.0,0.4,,,,,,,,,0.281,-0.3,1,-0.3,0.0,0.3,0.6,0.5,0.1,,0.1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1,,21 - 21,-0.4,0.0,,,,,,,,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,181,504,102,61,0,144.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
268,1000827,1917,Chief Bender,PHI,33,20,39,41,8,7,0,0,1,3,4,2,,3,0,,0,,0,,0.205,,,,,,,,,,,0.049,0.073,0.67,0.244,0.282,0.526,0.077,0.2,,,,,,,,,0.259,-1.4,3,-1.8,0.0,1.1,1.8,1.1,0.1,,0.9,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-0.2,,33 - 33,-2.0,0.2,,,,,,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,71,87,78,83,94,72.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
273,1000934,1917,Bruno Betzel,STL,22,106,328,358,71,63,4,3,1,24,17,20,,47,2,,8,,9,,0.216,,,,,,,,,,,0.055999999999999994,0.131,0.43,0.266,0.256,0.522,0.04,0.25,,,,,,,,,0.258,-12.6,22,-13.9,6.0,9.5,-0.9,2.0,0.1,,4.8,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,0.1,,22 - 22,-13.9,1.4,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,82,155,85,76,48,90.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
295,1003913,1917,Cy Falkenberg,PHA,36,15,27,29,5,2,2,1,0,1,1,0,,10,0,,2,,0,,0.185,,,,,,,,,,,0.0,0.345,0.0,0.185,0.333,0.519,0.148,0.294,,,,,,,,,0.244,-1.3,2,-1.6,0.0,0.8,1.2,0.5,0.1,,3.3,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,,36 - 36,-1.6,0.1,,,,,,,,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,451,57,101,197,106.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
280,1002880,1917,George Cunningham,DET,22,44,34,39,6,5,0,0,1,5,3,3,,13,0,,2,,0,,0.176,,,,,,,,,,,0.077,0.33299999999999996,0.23,0.243,0.265,0.508,0.088,0.25,,,,,,,,,0.255,-1.4,2,-1.8,0.0,1.0,1.7,0.9,0.1,,2.6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.2,,22 - 22,-1.9,0.1,,,,,,,,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,91,436,75,80,117,90.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
41,1010850,1917,Ed Reulbach,BSN,34,5,3,6,0,0,0,0,0,1,0,3,,2,0,,0,,0,,0.0,,,,,,,,,,,0.5,0.33299999999999996,1.5,0.5,0.0,0.5,0.0,0.0,,,,,,,,,0.363,0.2,1,0.2,0.0,0.2,0.3,0.6,0.1,,1.6,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.1,,34 - 34,0.1,0.0,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,730,394,159,0,0,0.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
294,1001754,1917,Joe Bush,PHA,24,37,80,85,16,13,2,1,0,9,4,5,,12,0,,0,,0,,0.2,,,,,,,,,,,0.059000000000000004,0.141,0.42,0.247,0.25,0.497,0.05,0.235,,,,,,,,,0.245,-3.7,4,-4.6,0.0,2.2,3.7,1.2,0.1,,3.9,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,-0.4,,24 - 24,-4.9,0.3,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,69,185,76,76,67,85.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
312,1006034,1917,Oscar Horstmann,STL,26,35,46,50,9,7,2,0,0,1,2,2,,13,0,,2,,0,,0.196,,,,,,,,,,,0.04,0.26,0.15,0.229,0.239,0.468,0.043,0.273,,,,,,,,,0.23,-2.7,2,-2.9,0.0,1.3,2.2,0.6,0.1,,0.1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,-0.2,,26 - 26,-3.1,0.2,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,58,308,73,71,53,98.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
318,1011385,1917,Slim Sallee,NYG,32,34,77,85,17,17,0,0,0,7,11,2,,12,0,,6,,0,,0.221,,,,,,,,,,,0.024,0.141,0.17,0.241,0.221,0.461,0.0,0.262,,,,,,,,,0.225,-4.8,3,-4.8,0.0,2.2,3.7,1.0,0.1,,1.8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,-0.4,,32 - 32,-5.2,0.3,,,,,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,34,167,77,65,0,94.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
319,1008125,1917,Rube Marquard,BRO,30,37,75,81,15,13,2,0,0,6,4,3,,13,0,,3,,1,,0.2,,,,,,,,,,,0.037000000000000005,0.16,0.23,0.231,0.227,0.457,0.027,0.242,,,,,,,,,0.225,-4.6,3,-5.0,0.0,2.1,3.5,0.8,0.1,,3.3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,-0.1,,30 - 30,-5.1,0.3,,,,,,,,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,54,190,74,67,32,87.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
313,1002966,1917,Dave Danforth,CHW,27,50,46,57,6,3,2,1,0,3,5,6,,19,0,,5,,1,,0.13,,,,,,,,,,,0.105,0.33299999999999996,0.32,0.231,0.217,0.448,0.087,0.222,,,,,,,,,0.229,-3.1,2,-3.5,0.0,1.5,2.5,0.7,0.1,,5.7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.0,,27 - 27,-3.5,0.2,,,,,,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,124,436,71,66,116,80.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
325,1011649,1917,Ferdie Schupp,NYG,26,36,93,102,15,12,2,1,0,6,4,8,,35,0,,1,,0,,0.161,,,,,,,,,,,0.078,0.34299999999999997,0.23,0.228,0.204,0.432,0.043,0.259,,,,,,,,,0.218,-6.3,4,-6.3,0.0,2.7,4.4,0.8,0.1,,3.1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,-0.4,,26 - 26,-6.7,0.4,,,,,,,,0.42200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,114,406,73,60,52,93.0,,,,,,,,,,,,,,,,,,0,,,,,,0.1
4,1001329,1917,Neal Brady,NYY,20,2,2,2,1,1,0,0,0,0,0,0,,0,0,,0,,0,,0.5,,,,,,,,,,,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,,,,,,,,,0.481,0.2,0,0.2,0.0,0.1,0.1,0.3,0.0,,0.1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,,20 - 20,0.2,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,0,153,151,0,181.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
5,1002719,1917,Molly Craft,WAS,21,8,2,2,1,1,0,0,0,0,0,0,,0,0,,0,,0,,0.5,,,,,,,,,,,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,,,,,,,,,0.481,0.2,0,0.2,0.0,0.1,0.1,0.3,0.0,,0.1,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,,21 - 21,0.2,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,0,153,151,0,181.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
26,1010309,1917,Val Picinich,PHA,20,2,6,8,2,2,0,0,0,0,0,1,,2,0,,1,,0,,0.333,,,,,,,,,,,0.125,0.25,0.5,0.429,0.333,0.762,0.0,0.5,,,,,,,,,0.378,0.4,1,0.3,-1.0,0.2,0.1,-0.5,0.0,,0.1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,-0.1,,20 - 20,0.2,0.0,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,147,327,131,101,0,181.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
51,1004648,1917,Gus Getz,CIN,27,7,14,17,4,4,0,0,0,2,3,3,,0,0,,0,,0,,0.286,,,,,,,,,,,0.17600000000000002,0.0,3.0,0.412,0.286,0.697,0.0,0.286,,,,,,,,,0.354,0.5,2,0.4,-1.0,0.4,0.1,-0.1,0.0,,1.3,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,-0.1,,27 - 27,0.3,0.1,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,258,0,131,84,0,102.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0
