"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"ST","2023-07-04","81.8","-2.2","6.3","Kiner-Falefa, Isiah",643396,502043,"sac_fly","hit_into_play",,,,,6,"Isiah Kiner-Falefa out on a sacrifice fly to right fielder Anthony Santander.   Jake Bauers scores.    Harrison Bader to 3rd.","R","R","R","NYY","BAL","X",9,"fly_ball",2,1,2023,"0.95","0.37","0.62","2.59",641343,664056,,1,4,"Bot",201.41,115.06,,,543510,,,4.6377387486065125,-119.10217002028173,-2.551901054392463,8.14587995461597,23.161969284088382,-28.36556230079229,"3.27","1.5",278,"82.9",41,"83.5",2425,"7.4",717508,502043,543510,656811,624428,676059,683002,543305,656775,623993,"53.09",0.014,0.017,"0",1,0,0,3,29,4,"Sweeper",2,0,2,0,0,3,3,0,"Strategic","Standard",57,"0.013","-0.361"
"FC","2023-07-04","90.6","-2.16","6.37","Stanton, Giancarlo",519317,502043,"field_out","hit_into_play",,,,,6,"Giancarlo Stanton flies out to center fielder Cedric Mullins.","R","R","R","NYY","BAL","X",8,"fly_ball",2,1,2023,"0.4","0.81","0.63","2.39",,,,2,3,"Bot",141.87,82.19,,,543510,,,6.083695026298848,-131.79634780836773,-5.755625413406833,3.5305019461485,25.834221117722223,-21.739283907846204,"3.61","1.74",321,"86.7",29,"90.7",2347,"6.2",717508,502043,543510,656811,624428,676059,683002,543305,656775,623993,"54.34",0.046,0.053,"0",1,0,0,3,22,4,"Cutter",2,0,2,0,0,2,2,0,"Standard","Standard",196,"-0.008","-0.121"
"SI","2023-07-04","92.3","-1.95","6.46","Torres, Gleyber",650402,502043,"field_out","hit_into_play",,,,,2,"Gleyber Torres flies out to right fielder Anthony Santander.","R","R","R","NYY","BAL","X",9,"fly_ball",1,1,2023,"-1.12","0.61","0.14","3.1",,,,1,3,"Bot",202.02,87.73,,,543510,,,7.736399777787101,-134.272963669433,-4.067003992281921,-15.186228838070202,28.696328914535673,-24.088020757153735,"3.15","1.46",333,"94",34,"92.3",2146,"6.3",717508,502043,543510,656811,624428,676059,683002,543305,656775,623993,"54.21",0.077,0.123,"0",1,0,0,3,21,3,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",205,"-0.011","-0.162"
"ST","2023-07-04","81.9","-3.32","5.2","Westburg, Jordan",676059,676760,"field_out","hit_into_play",,,,,14,"Jordan Westburg flies out to second baseman Gleyber Torres.","R","R","R","NYY","BAL","X",4,"fly_ball",1,2,2023,"1.07","0.45","1.28","2.28",668939,623993,543305,2,6,"Top",135.52,121.8,,,624431,,,8.364193130388324,-118.9020480553344,-0.7657247815906997,8.125527371479405,26.434611501208305,-28.043988190237624,"3.47","1.59",197,"72",52,"81.8",2299,"6.7",717508,676760,624431,519203,650402,643396,683011,665828,664056,641343,"53.78",0.111,0.123,"0",1,0,0,3,47,5,"Sweeper",4,3,3,4,3,4,3,4,"Standard","Standard",75,"0.12","-0.506"
"FC","2023-07-04","91","-1.76","5.49","Westburg, Jordan",676059,657376,"field_out","hit_into_play",,,,,6,"Jordan Westburg flies out to second baseman Gleyber Torres.","R","R","R","NYY","BAL","X",4,"fly_ball",1,0,2023,"0.34","0.49","0.55","2.36",,656811,,2,2,"Top",153.92,121.41,,,624431,,,5.06481136363384,-132.6167950569757,-3.0940144577048745,3.144454016030256,24.61288922502252,-25.919368233656986,"3.47","1.59",208,"77.3",51,"91.6",2876,"6.3",717508,657376,624431,519203,650402,643396,683011,665828,664056,641343,"54.21",0.057,0.059,"0",1,0,0,3,13,2,"Cutter",2,0,0,2,0,2,0,2,"Standard","Standard",190,"0.031","-0.35"
"FC","2023-07-04","89.5","-1.67","5.48","Mullins, Cedric",656775,657376,"field_out","hit_into_play",,,,,6,"Cedric Mullins flies out to right fielder Jake Bauers.","R","L","R","NYY","BAL","X",9,"fly_ball",1,0,2023,"0.49","0.33","0.82","2.32",,656811,,0,2,"Top",182.18,105.6,,,624431,,,5.172976622439591,-130.42823641876032,-2.6194670136499045,4.758501335237109,21.882918318128798,-28.118753576065444,"3.29","1.57",270,"75.9",31,"90.8",2819,"6.5",717508,657376,624431,519203,650402,643396,683011,665828,664056,641343,"53.97",0.254,0.235,"0",1,0,0,3,11,2,"Cutter",2,0,0,2,0,2,0,2,"Infield shade","Standard",153,"0.044","-0.411"
"FF","2023-07-04","94","-2.88","5.77","Mullins, Cedric",656775,676760,"field_out","hit_into_play",,,,,1,"Cedric Mullins flies out to center fielder Harrison Bader.   Adley Rutschman to 3rd.","R","L","R","NYY","BAL","X",8,"fly_ball",2,2,2023,"-0.83","1.57","-0.67","3.03",,668939,623993,1,6,"Top",142.67,42.69,,,624431,,,7.633958379149356,-136.64289675920298,-4.842068843238925,-12.150682501176345,31.750799290847155,-11.662434074704892,"3.29","1.57",389,"97.4",29,"94.3",2222,"6.6",717508,676760,624431,519203,650402,643396,683011,665828,664056,641343,"53.85",0.303,0.473,"0",1,0,0,5,45,5,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Infield shade","Standard",214,"0.063","-0.385"
"SI","2023-07-04","92.7","-2.17","6.27","Bauers, Jake",641343,502043,"double","hit_into_play",,,,,8,"Jake Bauers doubles (12) on a sharp fly ball to left fielder Aaron Hicks.","R","L","R","NYY","BAL","X",7,"fly_ball",2,0,2023,"-1.18","0.33","-0.11","1.73",,,,1,1,"Bot",40,80.62,,,543510,,,7.9376758024354706,-134.7092313554932,-6.615655258961342,-16.01309683767706,27.27411837554513,-26.941161765109065,"3.47","1.64",360,"104.4",24,"94",2156,"6.9",717508,502043,543510,656811,624428,676059,683002,543305,656775,623993,"53.55",0.829,1.453,"1.25",1,1,1,6,7,3,"Sinker",2,0,2,0,0,2,2,0,"Infield shade","Standard",215,"0.029","0.352"
"ST","2023-07-04","86","-1.38","5.53","Santander, Anthony",623993,657376,"field_out","hit_into_play",,,,,6,"Anthony Santander flies out to right fielder Jake Bauers.","R","L","R","NYY","BAL","X",9,"fly_ball",1,2,2023,"0.9","0.19","0.66","2.33",,,,2,1,"Top",165.17,73.15,,,624431,,,3.0341215735193936,-125.28421784591042,-1.765025766883446,8.938496677103958,23.081720390251885,-30.072832690535705,"3.37","1.65",326,"94.3",40,"86.5",3006,"6.3",717508,657376,624431,519203,650402,643396,683011,665828,664056,641343,"54.15",0.029,0.043,"0",1,0,0,3,3,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",92,"0.01","-0.074"
"SI","2023-07-04","96.9","1.63","6.05","Henderson, Gunnar",683002,593974,"single","hit_into_play",,,,,14,"Gunnar Henderson singles on a fly ball to left fielder Oswaldo Cabrera.","R","L","L","NYY","BAL","X",7,"fly_ball",2,1,2023,"1.46","0.78","1.17","2.65",,,,2,7,"Top",76.69,139.5,,,624431,,,-4.500712907912915,-140.9539291756956,-5.260274379469743,20.504393611107773,32.32332611472811,-20.784646553030335,"3.69","1.78",190,"68.2",47,"96",2091,"5.8",717508,593974,624431,519203,650402,643396,683011,665828,664056,641343,"54.67",0.254,0.265,"0.9",1,1,0,3,53,4,"Sinker",4,3,3,4,3,4,3,4,"Infield shade","Strategic",134,"-0.025","0.117"
"FC","2023-07-04","88.5","-2.25","6.33","Torres, Gleyber",650402,502043,"home_run","hit_into_play",,,,,1,"Gleyber Torres homers (13) on a fly ball to left center field.   Anthony Rizzo scores.","R","R","R","NYY","BAL","X",,"fly_ball",1,1,2023,"0.18","0.74","-0.36","3.02",,,519203,0,1,"Bot",53.27,37.32,,,543510,,,4.28240741070055,-128.97275423141994,-3.6534155687543333,1.23716203505443,23.986078708853018,-23.39974485435623,"3.15","1.46",436,"107.4",27,"90",2084,"6.9",717508,502043,543510,656811,624428,676059,683002,543305,656775,623993,"53.61",0.971,1.935,"2",1,0,3,6,5,3,"Cutter",0,0,0,0,0,2,2,0,"Standard","Standard",199,"0.156","1.608"
"CH","2023-07-04","85.2","0.86","6.04","Cabrera, Oswaldo",665828,669145,"field_out","hit_into_play",,,,,9,"Oswaldo Cabrera flies out to center fielder Cedric Mullins.   Isiah Kiner-Falefa to 3rd.","R","R","L","NYY","BAL","X",8,"fly_ball",1,0,2023,"1.4","0.66","0.54","1.66",,643396,,0,8,"Bot",136.16,49.07,,,543510,,,-3.5470700685253957,-123.96281177982019,-5.315831844298888,15.143338096887025,24.6661212396038,-24.47648557298804,"3.26","1.53",371,"94.5",28,"85.1",1994,"6.2",717508,669145,543510,656811,602104,676059,683002,543305,656775,623993,"54.29",0.129,0.18,"0",1,0,0,3,68,2,"Changeup",7,3,7,3,3,7,7,3,"Standard","Standard",130,"0","-0.411"
"FF","2023-07-04","88.4","2.65","6.27","Trevino, Jose",624431,663989,"home_run","hit_into_play",,,,,3,"Jose Trevino homers (4) on a fly ball to right field.","R","R","L","NYY","BAL","X",,"fly_ball",1,0,2023,"-0.14","0.38","0.7","2.49",,,,1,7,"Bot",213.22,89.43,,,543510,,,-4.449710173107807,-128.7048595799977,-3.9631427660971306,-0.7076629247567154,23.91280364554748,-27.407732864128075,"2.95","1.37",346,"96.7",26,"88.2",2345,"5.9",717508,663989,543510,656811,602104,676059,683002,543305,656775,623993,"54.57",0.317,0.494,"2",1,0,3,5,56,2,"4-Seam Fastball",4,3,4,3,3,5,5,3,"Standard","Standard",200,"0.107","0.975"
"SI","2023-07-04","96.8","-1.31","5.87","Urías, Ramón",602104,656061,"double","hit_into_play",,,,,1,"Ramon Urias hits a ground-rule double (15) on a fly ball down the right-field line.   Jordan Westburg to 3rd.","R","R","R","NYY","BAL","X",,"fly_ball",0,1,2023,"-1.12","1.15","-0.42","2.72",,,676059,0,9,"Top",226,113.52,,,624431,,,4.965498313977374,-140.961428364813,-5.546694886965319,-16.002184313880964,29.930198105955476,-15.783042270807826,"3.16","1.5",291,"84.2",35,"97.7",2043,"6.6",717508,656061,624431,519203,650402,518934,683011,643396,664056,665828,"53.91",0.02,0.024,"1.25",1,1,1,3,73,2,"Sinker",8,3,3,8,3,8,3,8,"Standard","Standard",217,"-0.025","1.134"
"FF","2023-07-03","90.5","-1.64","5.59","Henderson, Gunnar",683002,593334,"field_out","hit_into_play",,,,,8,"Gunnar Henderson flies out to left fielder Isiah Kiner-Falefa.","R","L","R","NYY","BAL","X",7,"fly_ball",1,1,2023,"-0.75","1.43","0.24","1.76",,,,0,5,"Top",54.47,126.96,,,543309,,,6.309522945753704,-131.52614352976286,-6.668294349615054,-10.06559259743109,27.85220077580558,-14.326575721599053,"3.7","1.78",251,"82.7",50,"90.6",2363,"6.4",717513,593334,543309,519203,650402,518934,683011,643396,664056,519317,"54.11",0.02,0.019,"0",1,0,0,3,33,3,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Infield shade","Standard",223,"0.011","-0.228"
"FF","2023-07-03","92.4","-1.09","7.02","Torres, Gleyber",650402,669330,"field_out","hit_into_play",,,,,12,"Gleyber Torres flies out to right fielder Adam Frazier.","R","R","R","NYY","BAL","X",9,"fly_ball",0,0,2023,"-0.43","1.64","0.32","3.32",,,,0,6,"Bot",155.65,95.31,,,668939,,,4.512332610250377,-134.3334631854507,-7.160095152087648,-6.1813862372329,30.56844176509159,-11.018035038352295,"3.18","1.48",269,"92.4",50,"92.4",2478,"6.5",717513,669330,668939,656811,602104,683002,622761,543305,656775,624428,"54.02",0.001,0,"0",1,0,0,3,46,1,"4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard",203,"-0.04","-0.238"
"FF","2023-07-03","92.9","-1.02","6.97","Higashioka, Kyle",543309,669330,"home_run","hit_into_play",,,,,12,"Kyle Higashioka homers (4) on a fly ball to left field.","R","R","R","NYY","BAL","X",,"fly_ball",1,1,2023,"-0.31","1.46","0.1","3.74",,,,2,5,"Bot",31.43,72.09,,,668939,,,3.576050925675045,-135.22920327029263,-5.698267990730082,-4.610308549538305,29.022407734290887,-13.258059762199629,"3.51","1.65",390,"103.9",32,"93.4",2409,"6.5",717513,669330,668939,656811,602104,683002,622761,543305,656775,624428,"53.98",0.757,1.494,"2",1,0,3,6,41,3,"4-Seam Fastball",1,3,1,3,3,2,2,3,"Standard","Standard",198,"0.124","1.006"
"FC","2023-07-03","88.6","-1.23","7","Volpe, Anthony",683011,669330,"home_run","hit_into_play",,,,,5,"Anthony Volpe homers (11) on a fly ball to left center field.","R","R","R","NYY","BAL","X",,"fly_ball",1,0,2023,"0.25","0.91","-0.02","2.58",,,,2,5,"Bot",54.49,57.06,,,668939,,,2.437398648255639,-128.94747046809326,-6.63777521549403,2.236163706146473,26.471831561273227,-20.88359263232706,"3.23","1.58",392,"102.2",26,"88.6",2325,"6.2",717513,669330,668939,656811,602104,683002,622761,543305,656775,624428,"54.26",0.729,1.309,"2",1,0,3,6,40,2,"Cutter",0,3,0,3,3,1,1,3,"Standard","Standard",182,"0.087","0.984"
"FF","2023-07-03","91.7","-1.1","6.92","Donaldson, Josh",518626,669330,"field_out","hit_into_play",,,,,8,"Josh Donaldson flies out to right fielder Adam Frazier.","R","R","R","NYY","BAL","X",9,"fly_ball",0,1,2023,"-0.44","1.58","0.04","2.09",,,,0,5,"Bot",165.63,129.24,,,668939,,,3.840408464868242,-133.3650863104781,-9.877461729119736,-5.980950744780868,24.76880903640478,-11.493375880505507,"3.35","1.63",202,"96.1",60,"92.6",2409,"6.5",717513,669330,668939,656811,602104,683002,622761,543305,656775,624428,"53.98",0.034,0.041,"0",1,0,0,3,38,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",206,"-0.025","-0.2"
"CU","2023-07-03","83.2","-1.27","5.78","Rutschman, Adley",668939,593334,"double","hit_into_play",,,,,4,"Adley Rutschman doubles (12) on a fly ball to left fielder Isiah Kiner-Falefa.   Gunnar Henderson scores.","R","L","R","NYY","BAL","X",7,"fly_ball",2,2,2023,"0.08","0.07","-0.42","2.78",,,683002,1,3,"Top",39.34,94.5,,,543309,,,1.7673041772997369,-121.31486130573695,-0.6177727637307993,0.4969212177499113,21.956641303253356,-31.609213731126452,"3.33","1.63",328,"95.5",36,"83.2",2555,"6",717513,593334,543309,519203,650402,518934,683011,643396,664056,519317,"54.47",0.171,0.324,"1.25",1,1,1,3,18,5,"Curveball",0,1,1,0,2,0,2,0,"Strategic","Standard",323,"-0.116","0.973"
"FC","2023-07-03","90.9","-1.13","6.86","Torres, Gleyber",650402,669330,"field_out","hit_into_play",,,,,3,"Gleyber Torres flies out sharply to center fielder Cedric Mullins.","R","R","R","NYY","BAL","X",8,"fly_ball",2,2,2023,"0.1","1.12","0.34","2.95",,,518934,2,3,"Bot",109.48,61.31,,,668939,,,3.4786770418163457,-132.42752546089278,-6.395060767247117,0.525438824693244,25.011212363010443,-17.845559935666987,"3.18","1.48",343,"100.8",44,"91.7",2299,"6.4",717513,669330,668939,656811,602104,683002,622761,543305,656775,624428,"54.07",0.057,0.087,"0",1,0,0,3,25,7,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",191,"-0.022","-0.202"
"FF","2023-07-03","91.8","-1.18","6.91","Volpe, Anthony",683011,669330,"field_out","hit_into_play",,,,,1,"Anthony Volpe flies out to left fielder Aaron Hicks.","R","R","R","NYY","BAL","X",7,"fly_ball",1,1,2023,"-0.37","1.65","-0.74","2.73",,,,0,3,"Bot",86.31,47.55,,,668939,,,1.8990251567423422,-133.47539710468624,-8.251987895336875,-4.780154982056934,29.396467286781984,-10.88905043386644,"3.23","1.58",386,"98.2",32,"91.6",2498,"6.3",717513,669330,668939,656811,602104,683002,622761,543305,656775,624428,"54.23",0.306,0.548,"0",1,0,0,5,22,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",198,"-0.023","-0.228"
"FF","2023-07-03","96.8","-2.59","6.23","Henderson, Gunnar",683002,641656,"field_out","hit_into_play",,,,,2,"Gunnar Henderson flies out to left fielder Isiah Kiner-Falefa.","R","L","R","NYY","BAL","X",7,"fly_ball",1,2,2023,"-0.63","1.27","0.25","3.65",,,,1,7,"Top",41.81,105.32,,,543309,,,8.938276860277337,-140.7311820832829,-4.204471202054611,-10.33388465252695,30.70041640350519,-14.482435653975728,"3.7","1.78",311,"92.9",46,"96.2",2247,"5.9",717513,641656,543309,519203,650402,518934,683011,643396,664056,519317,"54.58",0.006,0.005,"0",1,0,0,3,52,5,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Strategic","Standard",217,"0.018","-0.119"
"ST","2023-07-03","81.2","-0.82","6.19","Bader, Harrison",664056,543056,"home_run","hit_into_play",,,,,1,"Harrison Bader homers (7) on a fly ball to left field.   Oswaldo Cabrera scores.    Anthony Rizzo scores.","R","R","L","NYY","BAL","X",,"fly_ball",1,1,2023,"-0.83","-0.92","-0.51","3.02",,665828,519203,0,8,"Bot",28.43,59.96,,,668939,,,2.2630112411825456,-118.17522221374209,1.283657863409325,-8.2111712463721,23.479548841278422,-41.245049264784356,"3.02","1.43",415,"103.7",27,"80.1",2270,"5.6",717513,543056,668939,656811,602104,683002,622761,543305,656775,663630,"54.87",0.9,1.759,"2",1,0,3,6,67,3,"Sweeper",3,3,3,3,3,6,6,3,"Strategic","Standard",326,"0.221","2.04"
"FF","2023-06-25","97.5","-2.21","5.94","García, Adolis",666969,543037,"field_out","hit_into_play",,,,,4,"Adolis Garcia flies out to right fielder Jake Bauers.","R","R","R","NYY","TEX","X",9,"fly_ball",0,0,2023,"-0.68","1.37","-0.76","2.83",,663993,,1,5,"Top",173.28,99.61,,,624431,,,5.4910446889245765,-141.86520515891965,-6.004393235843992,-10.423234024179953,30.8172701090988,-12.518093564969412,"3.41","1.65",275,"81.9",30,"97.8",2390,"6.4",717622,543037,624431,519203,650402,518934,683011,641856,664056,641343,"54.13",0.069,0.072,"0",1,0,0,3,37,1,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",211,"0.036","-0.356"
"FF","2023-06-25","99.5","-2.25","5.88","Semien, Marcus",543760,543037,"field_out","hit_into_play",,,,,5,"Marcus Semien flies out to right fielder Jake Bauers.","R","R","R","NYY","TEX","X",9,"fly_ball",3,2,2023,"-0.63","1.34","0.26","2.15",,,,2,4,"Top",187.74,93.69,,,624431,,,8.32408367655864,-144.5405033894491,-7.961525527513645,-10.657541444320577,31.405196303331294,-11.66896185699795,"3.29","1.56",329,"92.8",29,"99.5",2684,"6.2",717622,543037,624431,519203,650402,518934,683011,641856,664056,641343,"54.27",0.097,0.13,"0",1,0,0,3,31,6,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",210,"0.011","-0.13"
"FS","2023-06-25","86.6","-2.33","5.65","Torres, Gleyber",650402,543135,"field_out","hit_into_play",,,,,1,"Gleyber Torres flies out to right fielder Robbie Grossman.","R","R","R","NYY","TEX","X",9,"fly_ball",3,2,2023,"-0.74","-0.12","-0.41","2.73",,,,0,6,"Bot",175.68,100.22,,,641680,,,6.178166911802231,-126.17637195955416,-0.5994715704180337,-9.055981454071572,22.647584938324943,-33.56981735651239,"3.18","1.49",276,"81.2",37,"88.2",1462,"6.9",717622,543135,641680,663993,543760,673962,608369,677649,665750,543257,"53.57",0.026,0.023,"0",1,0,0,3,48,6,"Split-Finger",2,3,2,3,3,2,2,3,"Standard","Standard",239,"-0.04","-0.317"
"FC","2023-06-25","95.4","-2.46","5.87","Grossman, Robbie",543257,543037,"field_out","hit_into_play",,,,,5,"Robbie Grossman flies out to center fielder Harrison Bader.","R","L","R","NYY","TEX","X",8,"fly_ball",1,2,2023,"0.16","1.19","0","2.12",673962,,641680,2,3,"Top",159.39,69.26,,,624431,,,6.053501887942325,-138.79547306636883,-6.925617824416976,0.7635666466232083,28.752291934931755,-15.380584054468477,"3.07","1.46",331,"98.4",44,"94.9",2522,"5.9",717622,543037,624431,519203,650402,518934,683011,641856,664056,641343,"54.64",0.049,0.082,"0",1,0,0,3,25,6,"Cutter",2,3,3,2,3,2,3,2,"Standard","Standard",207,"0.047","-0.373"
"CH","2023-06-25","89.2","-2.15","5.83","Seager, Corey",608369,543037,"field_out","hit_into_play",,,,,5,"Corey Seager flies out to center fielder Harrison Bader.","R","L","R","NYY","TEX","X",8,"fly_ball",0,0,2023,"-1.12","0.58","-0.1","2.3",665750,,,2,2,"Top",113.77,46.07,,,624431,,,7.4782972400341245,-129.78167553256938,-3.9538557770513982,-14.17962026730807,25.501848178974214,-24.97190730724483,"3.38","1.44",378,"98.5",27,"90.3",1626,"6.8",717622,543037,624431,519203,650402,518934,683011,641856,664056,641343,"53.69",0.417,0.699,"0",1,0,0,6,14,1,"Changeup",0,3,3,0,3,0,3,0,"Standard","Standard",232,"0.023","-0.355"
"FF","2023-06-25","94.9","-2.07","6.11","Heim, Jonah",641680,543037,"home_run","hit_into_play",,,,,5,"Jonah Heim homers (11) on a fly ball to right center field.","R","L","R","NYY","TEX","X",,"fly_ball",0,0,2023,"-0.9","1.34","-0.25","2.58",,,,0,2,"Top",201.39,46.91,,,624431,,,6.771919571633597,-138.06681792982937,-6.594443209992974,-12.950820785993761,28.259305960019365,-13.780031959593229,"3.41","1.64",418,"106.4",27,"95.1",2402,"6.2",717622,543037,624431,519203,650402,518934,683011,641856,664056,641343,"54.26",0.963,1.907,"2",1,0,3,6,9,1,"4-Seam Fastball",0,1,1,0,2,0,2,0,"Infield shade","Standard",213,"-0.098","1"
"FF","2023-06-25","95.5","-2.31","5.58","Bauers, Jake",641343,543135,"double","hit_into_play",,,,,5,"Jake Bauers doubles (10) on a sharp fly ball to center fielder Leody Taveras.   Giancarlo Stanton to 3rd.","R","L","R","NYY","TEX","X",8,"fly_ball",2,2,2023,"-0.93","1.28","0.1","2.33",,,519317,0,2,"Bot",96.67,39.03,,,641680,,,8.52291062145701,-138.7370634498524,-5.909174829613507,-13.814749135362552,29.55912864549982,-14.43665026381774,"3.47","1.67",401,"102.2",28,"96.8",2239,"7",717622,543135,641680,663993,543760,673962,608369,677649,665750,543257,"53.47",0.669,1.212,"1.25",1,1,1,6,16,8,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shade","Standard",222,"0.108","1.118"
"CH","2023-06-25","85.8","-2.46","5.68","Seager, Corey",608369,650633,"field_out","hit_into_play",,,,,11,"Corey Seager flies out to left fielder Billy McKinney.","R","L","R","NYY","TEX","X",7,"fly_ball",3,2,2023,"-1.26","0.47","-1.39","3.3",,,,1,9,"Top",40.9,114.51,,,543309,,,5.1158114590097234,-124.8749657892421,-0.3381876801097221,-14.246851229430515,23.80310191352707,-27.395958018756716,"3.38","1.44",295,"86.6",41,"86.7",2004,"6.7",717622,650633,543309,519203,650402,518934,683011,641856,664056,665828,"53.78",0.006,0.006,"0",1,0,0,3,70,7,"Changeup",5,3,3,5,3,5,3,5,"Strategic","Standard",240,"0.023","-0.207"
"CH","2023-06-25","84.4","2.14","5.38","Torres, Gleyber",650402,667463,"field_out","hit_into_play",,,,,8,"Gleyber Torres flies out to right fielder Robbie Grossman.","R","R","L","NYY","TEX","X",9,"fly_ball",1,0,2023,"1.24","0.09","0.23","1.38",,683011,624431,0,8,"Bot",168.96,118.09,,,641680,,,-6.8242524740041635,-122.77082317201824,-3.175167296246401,13.839127342148528,21.42043980309261,-30.84768314643078,"3.18","1.49",251,"92",50,"83.9",1583,"5.7",717622,667463,641680,663993,543760,673962,608369,677649,665750,543257,"54.75",0.001,0,"0",1,0,0,3,64,2,"Changeup",2,3,2,3,3,2,2,3,"Infield shade","Standard",108,"-0.13","-0.557"
"FC","2023-06-25","90.1","-2.37","5.6","Bader, Harrison",664056,543135,"double_play","hit_into_play",,,,,6,"Harrison Bader flies into a double play, second baseman Marcus Semien to shortstop Corey Seager.   Gleyber Torres out at 2nd.","R","R","R","NYY","TEX","X",4,"fly_ball",1,1,2023,"0.16","0.82","0.8","2.34",,650402,,0,1,"Bot",166.55,131.23,,,641680,,,7.608863563601812,-131.12782762388355,-3.9673691758043423,0.3457126832617904,25.71977012575693,-22.020955532689058,"3.04","1.43",199,"66.2",40,"91.2",2273,"6.8",717622,543135,641680,663993,543760,673962,608369,677649,665750,543257,"53.7",0.546,0.532,"0",1,0,0,4,7,3,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",199,"-0.104","-0.329"
"FF","2023-06-25","94.5","-2.91","5.61","Grossman, Robbie",543257,676760,"field_out","hit_into_play",,,,,1,"Robbie Grossman flies out to center fielder Harrison Bader.","R","L","R","NYY","TEX","X",8,"fly_ball",2,1,2023,"-0.91","1.36","-0.69","3.05",,,,1,8,"Top",105.39,52.13,,,624431,,,8.0203404062301,-137.38564118389462,-4.100769732159419,-13.295397501887184,31.545953836962866,-14.216222038631852,"3.07","1.46",366,"94.3",30,"97",2394,"7.8",717622,676760,624431,519203,650402,518934,683011,641856,664056,641343,"52.67",0.154,0.235,"0",1,0,0,3,59,4,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",217,"0.016","-0.196"
"FF","2023-06-25","94.2","-3.04","5.6","Heim, Jonah",641680,676760,"field_out","hit_into_play",,,,,4,"Jonah Heim flies out to left fielder Billy McKinney.","R","L","R","NYY","TEX","X",7,"fly_ball",0,1,2023,"-1.05","1.35","-0.67","2.52",,,,0,8,"Top",86.9,86.89,,,624431,,,8.262799061167048,-136.9281710660004,-5.150774988518444,-15.048762011941145,30.57552730440326,-14.26763100595234,"3.41","1.64",295,"96.6",50,"92",2411,"5",717622,676760,624431,519203,650402,518934,683011,641856,664056,641343,"55.47",0.003,0.003,"0",1,0,0,3,58,2,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",219,"0.022","-0.2"
"FF","2023-06-24","98.9","-1.69","6.12","Heim, Jonah",641680,622663,"field_out","hit_into_play",,,,,2,"Jonah Heim flies out to left fielder Billy McKinney.","R","L","R","NYY","TEX","X",7,"fly_ball",1,2,2023,"-0.56","1.41","0.21","3.19",,,666969,2,6,"Top",97.04,88.27,,,543309,,,6.525594230740385,-143.94363980812366,-5.922734870452276,-9.209784289639963,30.09352508635148,-11.315163755816611,"3.38","1.63",286,"80",35,"99.6",2188,"6.5",717636,622663,543309,519203,650402,643396,683011,641856,664056,641343,"54.03",0.034,0.031,"0",1,0,0,3,44,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",215,"0.038","-0.173"
