pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,6/17/2023,95.6,-1.61,5.83,"Rengifo, Luis",650859,663804,field_out,hit_into_play,,,,,1,Luis Rengifo flies out to left fielder Samad Taylor.,R,L,R,KC,LAA,X,7,fly_ball,3,2,2023,-0.95,1.22,-0.52,2.78,,683021,,1,6,Top,60.33,102.1,,,521692,,,5.009708377910717,-139.1595422,-5.175060385,-13.45006916,31.79485509103932,-15.30913407,3.12,1.44,289,92.9,50,95.6,1980,6.3,717726,663804,521692,668472,670032,672580,677951,669392,671221,669004,54.21,0.003,0.004,0,1,0,0,3,46,6,4-Seam Fastball,2,7,7,2,7,2,7,2,Standard,Standard,226,0.006,-0.403
SL,6/17/2023,84.3,-1.96,5.69,"Ward, Taylor",621493,594577,home_run,hit_into_play,,,,,5,Taylor Ward homers (9) on a fly ball to left center field.,R,R,R,KC,LAA,X,,fly_ball,3,2,2023,0.2,-0.23,-0.17,2.6,,,,1,2,Top,54.22,53.3,,,521692,,,3.7668457025013047,-122.927044,-0.470183721,1.3751156171868073,20.59651694520891,-34.59793374,3.4,1.64,401,100.9,33,84.8,2035,6.1,717726,594577,521692,668472,670032,672580,677951,669392,671221,669004,54.37,0.48,0.928,2,1,0,3,6,10,6,Slider,0,1,1,0,2,0,2,0,Infield shade,Standard,95,-0.101,0.962
CH,6/17/2023,83.1,-0.02,6.42,"Olivares, Edward",658668,606965,single,hit_into_play,,,,,8,Edward Olivares singles on a fly ball to left fielder Taylor Ward.,R,R,R,KC,LAA,X,7,fly_ball,2,1,2023,-1.21,0.39,0.26,1.81,,,,0,9,Bot,89.77,113.98,,,595453,,,3.0397391993889005,-120.9957765,-4.957342204,-12.49390534,21.824312212048287,-27.61381099,3.54,1.72,223,65.7,39,84.2,1483,6.8,717726,606965,595453,665120,592273,650859,623205,621493,545361,592669,53.71,0.594,0.573,0.9,1,1,0,4,83,4,Changeup,8,9,8,9,9,8,8,9,Standard,Standard,240,0.134,0.345
FF,6/17/2023,92.6,1.62,5.12,"Waters, Drew",671221,688427,double,hit_into_play,,,,,8,Drew Waters doubles (1) on a sharp fly ball to right fielder Mickey Moniak.   Nicky Lopez scores.    Samad Taylor to 3rd.,R,R,L,KC,LAA,X,9,fly_ball,0,1,2023,0.04,0.89,-0.14,2.02,,670032,669392,1,7,Bot,206.35,63.2,,,642136,,,-4.658478227,-134.8665662,-4.14085297,1.4488905806864416,26.058995447393006,-20.63959435,3.5,1.69,388,100.6,29,94.2,2059,6.9,717726,688427,642136,592273,683021,650859,623205,621493,545361,666160,53.6,0.606,1.116,1.25,1,1,1,6,59,2,4-Seam Fastball,2,8,2,8,8,3,3,8,Standard,Standard,227,0.043,1.628
FF,6/17/2023,92.3,-1.98,5.63,"Thaiss, Matt",642136,594577,field_out,hit_into_play,,,,,4,Matt Thaiss flies out to left fielder Samad Taylor in foul territory.,R,L,R,KC,LAA,X,7,fly_ball,0,0,2023,-0.97,1.38,-0.29,2.65,,,,0,2,Top,36.13,117.98,,,521692,,,6.399569832742018,-134.2554611,-4.72672823,-13.17237018,29.94197053503199,-14.71792397,3.37,1.57,298,90.5,47,91.9,2217,6.2,717726,594577,521692,668472,670032,672580,677951,669392,671221,669004,54.34,0.006,0.008,0,1,0,0,3,9,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,214,0.02,-0.238
SI,6/17/2023,89.8,-1.87,5.66,"Drury, Brandon",592273,594577,home_run,hit_into_play,,,,,1,Brandon Drury homers (11) on a fly ball to left field.,R,R,R,KC,LAA,X,,fly_ball,0,0,2023,-0.92,0.55,-0.3,3.35,,,,0,2,Top,28.77,76.21,,,521692,,,5.842660149561093,-130.730296,-0.941525034,-11.79489392,25.807825667076454,-25.88107546,3.64,1.78,385,99.9,25,90,1971,6.2,717726,594577,521692,668472,670032,672580,677951,669392,671221,669004,54.25,0.546,0.9,2,1,0,3,6,8,1,Sinker,0,0,0,0,1,0,1,0,Infield shade,Standard,219,-0.108,1
FF,6/17/2023,94.3,0.06,6.44,"Melendez, MJ",669004,606965,field_out,hit_into_play,,,,,12,"Umpire reviewed (trap play), call on the field was upheld: MJ Melendez flies out to right fielder Mickey Moniak.",R,L,R,KC,LAA,X,9,fly_ball,0,1,2023,-1.12,1.28,1.01,2.68,,668472,677951,2,8,Bot,151.97,86.77,,,642136,,,4.950238128510043,-137.1147103,-6.905642181,-15.17033248,30.43704815796313,-14.70394702,3.41,1.67,288,77.5,35,94.3,2249,6.3,717726,606965,642136,665120,592273,650859,623205,621493,545361,666160,54.16,0.111,0.124,0,1,0,0,3,76,2,4-Seam Fastball,8,8,8,8,8,8,8,8,Standard,Standard,209,-0.089,-0.407
CH,6/17/2023,88.4,-1.46,5.83,"Ohtani, Shohei",660271,664199,home_run,hit_into_play,,,,,1,Shohei Ohtani homers (23) on a fly ball to center field.,R,L,R,KC,LAA,X,,fly_ball,0,0,2023,-1.34,0.46,-0.37,3.02,,,,1,7,Top,114.64,22.41,,,521692,,,5.4705741446394995,-128.6203338,-1.712221434,-15.95818402,27.318731163928316,-26.8987909,3.57,1.62,437,110,30,88.6,1463,6.4,717726,664199,521692,668472,670032,672580,677951,669392,671221,669004,54.05,0.971,1.951,2,1,0,3,6,53,1,Changeup,2,7,7,2,8,2,8,2,Infield shade,Standard,236,-0.015,1
FF,6/17/2023,94.4,-1.08,6.11,"Moniak, Mickey",666160,664199,field_out,hit_into_play,,,,,12,Mickey Moniak flies out to right fielder MJ Melendez.,R,L,R,KC,LAA,X,9,fly_ball,1,2,2023,-0.61,1.68,0.78,3.85,,,,0,7,Top,176.4,104.82,,,521692,,,6.176689126847451,-137.2304689,-3.867983713,-9.140038926,33.45341168896536,-10.35355053,3.32,1.58,266,80.2,48,94,2184,6.3,717726,664199,521692,668472,670032,672580,677951,669392,671221,669004,54.18,0.031,0.029,0,1,0,0,3,52,5,4-Seam Fastball,2,7,7,2,7,2,7,2,Infield shade,Standard,221,0.002,-0.173
CH,6/17/2023,83.6,-1.63,5.92,"Thaiss, Matt",642136,663804,field_out,hit_into_play,,,,,1,Matt Thaiss flies out to right fielder MJ Melendez.,R,L,R,KC,LAA,X,9,fly_ball,1,2,2023,-1.49,0.18,-0.4,3.09,,,,0,6,Top,185.13,70.67,,,521692,,,5.747576180429147,-121.5757974,-0.458989306,-15.88497497,23.72303739310049,-30.47348849,3.37,1.57,349,90.4,35,83.4,2397,6.2,717726,663804,521692,668472,670032,672580,677951,669392,671221,669004,54.34,0.031,0.047,0,1,0,0,3,43,4,Changeup,2,6,6,2,6,2,6,2,Infield shade,Standard,273,0.007,-0.173
CU,6/17/2023,84.9,-1.16,5.91,"Garcia, Maikel",672580,667755,field_out,hit_into_play,,,,,11,Maikel Garcia flies out to right fielder Mickey Moniak.,R,R,R,KC,LAA,X,9,fly_ball,0,1,2023,0.69,-0.38,-0.89,3.15,,,,0,8,Bot,184.47,128.39,,,642136,,,-0.754026542,-123.6688688,0.6128486100200639,7.245392656032421,23.969578489995357,-36.43859558,3.46,1.69,230,72.2,44,85.9,1772,6.8,717726,667755,642136,665120,592273,650859,623205,621493,545361,666160,53.71,0.251,0.252,0,1,0,0,3,69,2,Curveball,5,8,5,8,8,5,5,8,Standard,Standard,37,-0.025,-0.2
FC,6/17/2023,86.2,1.71,5.02,"Garcia, Maikel",672580,688427,field_out,hit_into_play,,,,,7,Maikel Garcia flies out to center fielder Mike Trout.,R,R,L,KC,LAA,X,8,fly_ball,0,1,2023,-0.4,0.21,-0.77,1.97,,,,0,7,Bot,115.55,48.3,,,642136,,,-5.131096339,-125.5646792,-1.568264771,-3.412504945,21.78315179208632,-29.83107146,3.46,1.69,373,96.3,26,87.9,2709,7,717726,688427,642136,592273,683021,650859,623205,621493,545361,666160,53.54,0.234,0.323,0,1,0,0,5,56,2,Cutter,2,8,2,8,8,2,2,8,Standard,Standard,311,-0.005,-0.2
CU,6/16/2023,77.5,0.93,6.04,"Fermin, Freddy",666023,663776,field_out,hit_into_play,,,,,8,Freddy Fermin flies out to left fielder Mickey Moniak.,R,R,L,KC,LAA,X,7,fly_ball,0,0,2023,-0.41,-1.28,-0.21,1.63,,,622110,2,6,Bot,88.74,72.61,,,642136,,,-1.701638867,-112.8717162,-0.159314377,-3.188903238,20.835076724720246,-43.254357,3.24,1.55,326,91.2,39,77.4,2783,6.2,717736,663776,642136,665120,592273,650859,623205,666160,545361,592669,54.29,0.017,0.021,0,1,0,0,3,51,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,318,-0.034,-0.241
SL,6/16/2023,84.7,-1.67,5.23,"Thaiss, Matt",642136,663903,field_out,hit_into_play,,,,,7,Matt Thaiss flies out to left fielder Dairon Blanco.,R,L,R,KC,LAA,X,7,fly_ball,1,2,2023,0.31,0.27,-0.63,2.02,,592273,,0,6,Top,66.11,94.37,,,666023,,,1.8508368666589674,-123.4866141,-1.827059209,2.8969839597408757,20.47817349959637,-29.25507826,3.37,1.57,298,85.7,36,86.6,2489,7,717736,663903,666023,668472,622110,672580,677951,680118,671221,669004,53.5,0.017,0.022,0,1,0,0,3,44,4,Slider,0,2,2,0,2,0,2,0,Standard,Standard,107,0.031,-0.239
CH,6/16/2023,84,1.21,5.9,"Olivares, Edward",658668,663776,field_out,hit_into_play,,,,,12,Edward Olivares flies out to second baseman Brandon Drury.,R,R,L,KC,LAA,X,4,fly_ball,0,1,2023,1.22,0.88,1.29,2.86,680118,,,2,5,Bot,155.44,118.58,,,642136,,,-2.247457897,-122.4432606,-2.419610291,12.76905756710969,23.070939097731234,-23.0710301,3.56,1.73,215,71.9,50,84.2,1665,6.2,717736,663776,642136,665120,592273,650859,623205,666160,545361,592669,54.27,0.143,0.157,0,1,0,0,3,41,2,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,118,-0.057,-0.311
CH,6/16/2023,85.1,1.16,5.9,"Fermin, Freddy",666023,663776,field_out,hit_into_play,,,,,9,Freddy Fermin flies out to right fielder Hunter Renfroe.,R,R,L,KC,LAA,X,9,fly_ball,2,1,2023,1.36,0.94,0.59,1.87,,,622110,1,4,Bot,174.38,67.83,,,642136,,,-4.042028021,-123.9199961,-5.055371334,14.791547656020272,23.415198080974044,-21.6893155,3.24,1.55,345,90.4,27,85.1,2031,6.1,717736,663776,642136,665120,592273,650859,623205,666160,545361,592669,54.35,0.086,0.119,0,1,0,0,3,32,4,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,127,-0.038,-0.337
CH,6/16/2023,90.6,-1.46,5.18,"Walsh, Jared",665120,663903,field_out,hit_into_play,,,,,4,Jared Walsh flies out to left fielder Dairon Blanco.,R,L,R,KC,LAA,X,7,fly_ball,0,1,2023,-1.01,0.42,-0.58,2.52,,,,1,2,Top,36.6,109.69,,,666023,,,4.4446835086517575,-131.9989375,-1.6724497,-12.80939853,26.413883863477515,-27.08421543,3.47,1.58,311,88.5,29,92.3,1992,7.1,717736,663903,666023,668472,622110,672580,677951,680118,671221,669004,53.38,0.077,0.11,0,1,0,0,3,11,2,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,218,0.015,-0.143
SL,6/16/2023,84.3,-1.58,5.25,"Renfroe, Hunter",592669,663903,field_out,hit_into_play,,,,,6,Hunter Renfroe flies out to left fielder Dairon Blanco.,R,R,R,KC,LAA,X,7,fly_ball,2,2,2023,0.54,-0.31,0.66,2.58,,,,0,2,Top,46.29,76.93,,,666023,,,4.172416283119043,-122.8587767,0.7647132843830915,4.75482959,22.76016999173594,-35.70597734,3.47,1.68,358,95.1,32,85.5,2461,6.9,717736,663903,666023,668472,622110,672580,677951,680118,671221,669004,53.64,0.169,0.283,0,1,0,0,3,10,5,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,94,0.02,-0.214
FF,6/16/2023,99.3,-1.36,6.25,"Trout, Mike",545361,672578,field_out,hit_into_play,,,,,2,Mike Trout flies out to right fielder MJ Melendez.,R,R,R,KC,LAA,X,9,fly_ball,1,2,2023,-0.91,1.39,-0.24,3.21,,623205,660271,1,7,Top,184.18,134.87,,,666023,,,5.231949587732683,-144.4890734,-6.213274145,-14.02066174,34.53513942859234,-11.42399915,3.55,1.69,219,78.6,50,99.9,2402,6.7,717736,672578,666023,668472,622110,672580,677951,680118,671221,669004,53.82,0.051,0.057,0,1,0,0,3,55,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,209,0.027,-0.33
FF,6/16/2023,90.6,0.97,6.38,"Walsh, Jared",665120,680735,field_out,hit_into_play,,,,,2,Jared Walsh flies out to left fielder Dairon Blanco.,R,L,L,KC,LAA,X,7,fly_ball,1,1,2023,0.15,1.54,0.15,3.34,,,,0,8,Top,60.41,131.24,,,666023,,,-2.361441391,-131.9236297,-4.950723447,2.265088744754992,27.35571315312042,-13.33873376,3.47,1.58,234,88,56,90.5,2040,6.1,717736,680735,666023,668472,622110,672580,677951,680118,671221,669004,54.38,0.003,0.003,0,1,0,0,3,62,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,161,0.007,-0.228
SL,6/16/2023,88.7,-1.96,5.4,"Witt Jr., Bobby",677951,696147,field_out,hit_into_play,,,,,2,Bobby Witt Jr.  flies out to right fielder Hunter Renfroe.,R,R,R,KC,LAA,X,9,fly_ball,1,1,2023,0.09,0.14,0.26,3.05,,,,0,8,Bot,215.02,105.96,,,642136,,,5.247564075955733,-129.0935256,0.071845906,-0.198422175,29.243876544988446,-30.85377467,3.55,1.69,317,93.3,34,88.6,2264,6.4,717736,696147,642136,665120,592273,650859,623205,666160,545361,592669,54.1,0.069,0.113,0,1,0,0,3,66,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,178,-0.025,-0.228
FF,6/14/2023,91.6,1.83,5.82,"Newman, Kevin",621028,663738,field_out,hit_into_play,,,,,4,Kevin Newman flies out to right fielder MJ Melendez.,R,R,L,KC,CIN,X,9,fly_ball,1,1,2023,0.5,1.19,-0.39,2.3,,,,1,7,Top,188.95,111.26,,,666023,,,-6.813806173,-133.2739821,-5.715165932,7.313427881563508,26.879504514446886,-16.95362426,3.02,1.46,269,80.2,31,93.5,2056,7.3,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.21,0.094,0.107,0,1,0,0,3,56,3,4-Seam Fastball,2,7,7,2,7,2,7,2,Infield shade,Standard,150,0.002,-0.162
SL,6/14/2023,85.9,1.89,5.86,"Hopkins, TJ",686759,663738,field_out,hit_into_play,,,,,5,TJ Hopkins flies out to right fielder MJ Melendez.,R,R,L,KC,CIN,X,9,fly_ball,1,1,2023,-0.22,0.47,-0.1,2.3,,,656413,2,6,Top,178.72,102.38,,,666023,,,-4.342501265,-125.0538016,-3.227926948,-1.489851017,23.51238216533863,-26.83199562,3.41,1.56,338,98.4,42,87.6,2060,7.2,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.29,0.077,0.142,0,1,0,0,3,49,3,Slider,1,7,7,1,7,1,7,1,Standard,Standard,172,0.002,-0.224
SL,6/14/2023,79.6,-1.53,5.02,"Lopez, Nicky",670032,594902,field_out,hit_into_play,,,,,8,Nicky Lopez flies out to center fielder Jose Barrero.,R,L,R,KC,CIN,X,8,fly_ball,2,1,2023,0.98,0.14,0.04,1.54,,,658668,0,6,Bot,118.12,103.59,,,663886,,,1.6325346531341993,-115.9805412,-1.165042895,8.542583190933087,22.024805434240804,-30.88118142,2.93,1.34,287,82.2,26,81.5,1861,7.5,717764,594902,663886,668715,680574,621028,682829,656413,676480,686759,52.96,0.177,0.173,0,1,0,0,3,51,4,Slider,1,7,1,7,7,1,1,7,Standard,Standard,82,-0.013,-0.406
CU,6/14/2023,74.8,-1.38,5.29,"Witt Jr., Bobby",677951,594902,field_out,hit_into_play,,,,,8,Bobby Witt Jr.  flies out to right fielder TJ Hopkins.,R,R,R,KC,CIN,X,9,fly_ball,0,2,2023,0.86,-0.72,0.25,2.01,,672580,669004,1,5,Bot,177.55,108.21,,,663886,,,1.8695332493626056,-109.0272659,1.6674053570135452,6.568497514553655,18.154860518759595,-38.41876276,3.55,1.69,260,83.3,47,76,1891,7,717764,594902,663886,668715,680574,621028,682829,656413,676480,686759,53.52,0.023,0.027,0,1,0,0,3,44,5,Curveball,1,7,1,7,7,1,1,7,Standard,Standard,59,-0.019,-0.288
SL,6/14/2023,87.4,1.86,5.99,"India, Jonathan",663697,663738,home_run,hit_into_play,,,,,6,Jonathan India homers (8) on a fly ball to left center field.,R,R,L,KC,CIN,X,,fly_ball,3,2,2023,-0.17,0.49,0.3,2.52,,,,2,5,Top,54.86,49.29,,,666023,,,-3.451707623,-127.267419,-3.276381998,-1.175569748,24.92548076741796,-26.41673059,3.27,1.51,409,103.8,34,88.5,2110,6.8,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.67,0.66,1.313,2,1,0,3,6,39,6,Slider,1,6,6,1,7,1,7,1,Infield shade,Standard,158,-0.027,0.976
FF,6/14/2023,93.9,1.57,5.88,"McLain, Matt",680574,663738,home_run,hit_into_play,,,,,4,Matt McLain homers (3) on a fly ball to left center field.   TJ Hopkins scores.    Kevin Newman scores.,R,R,L,KC,CIN,X,,fly_ball,0,1,2023,0.45,1.4,-0.67,1.96,686759,,621028,2,5,Top,92.67,28.45,,,666023,,,-6.896630387,-136.4030677,-7.624494554,7.146262337026828,30.933114303967592,-13.13519177,3.12,1.36,428,105.5,27,95.2,2279,7.2,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.27,0.943,1.856,2,1,0,3,6,38,2,4-Seam Fastball,1,3,3,1,6,1,6,1,Standard,Standard,154,-0.174,2.65
FC,6/14/2023,87.5,-1.41,5.08,"Pratto, Nick",668472,594902,field_out,hit_into_play,,,,,8,Nick Pratto flies out to left fielder Stuart Fairchild.,R,L,R,KC,CIN,X,7,fly_ball,2,1,2023,0.13,0.69,0.12,2.16,,,,0,5,Bot,52.88,124.69,,,663886,,,3.5264551442792516,-127.4876698,-2.43778021,0.7347607677001857,23.31264248256698,-24.36624325,3.41,1.67,257,81.3,44,90,1905,7.5,717764,594902,663886,668715,680574,621028,682829,656413,676480,686759,53.02,0.009,0.008,0,1,0,0,3,41,4,Cutter,1,7,1,7,7,1,1,7,Infield shade,Standard,194,-0.008,-0.281
FF,6/14/2023,91.7,1.51,6.04,"Fairchild, Stuart",656413,663738,home_run,hit_into_play,,,,,2,Stuart Fairchild homers (4) on a fly ball to left field.,R,R,L,KC,CIN,X,,fly_ball,0,0,2023,0.11,1.21,0.1,2.95,,,,1,5,Top,43.92,65.63,,,666023,,,-3.885596786,-133.6290065,-4.680718895,2.121295255602445,26.104643800221698,-16.88782472,3.42,1.56,386,105.3,23,93.4,2054,7,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.5,0.857,1.508,2,1,0,3,6,34,1,4-Seam Fastball,1,2,2,1,3,1,3,1,Standard,Standard,163,-0.123,1
FF,6/14/2023,93.2,1.56,6.02,"Steer, Spencer",668715,663738,field_out,hit_into_play,,,,,8,Spencer Steer flies out to right fielder MJ Melendez.,R,R,L,KC,CIN,X,9,fly_ball,1,0,2023,0.21,1.48,-0.03,2.09,,,,2,4,Top,208.25,105.09,,,666023,,,-4.61944418,-135.5790641,-7.768868114,3.5004142137110774,26.98373231,-12.37316191,3.3,1.58,308,90.3,40,95.2,2249,7.3,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.24,0.011,0.017,0,1,0,0,3,29,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,154,0.011,-0.122
KC,6/14/2023,80.9,1.86,6.32,"De La Cruz, Elly",682829,663738,double_play,hit_into_play,,,,,13,"Elly De La Cruz flies into a double play, left fielder Edward Olivares to second baseman Michael Massey.   Jonathan India out at 2nd.",R,R,L,KC,CIN,X,7,fly_ball,2,1,2023,-0.57,0.1,-1.13,2.48,,663697,,0,4,Top,84.52,97.79,,,666023,,,-5.570262577,-117.7203969,-2.130112577,-4.242906367,22.501358203861663,-31.04664187,3.66,1.73,271,77,40,80.9,2174,6.3,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,54.2,0.1,0.106,0,1,0,0,3,28,4,Knuckle Curve,1,2,2,1,2,1,2,1,Infield shade,Standard,303,0.102,-0.397
CH,6/14/2023,83.7,2.08,5.89,"India, Jonathan",663697,663738,double,hit_into_play,,,,,6,"Jonathan India doubles (17) on a fly ball to shortstop Bobby Witt Jr. , deflected by left fielder Edward Olivares.   Matt McLain scores.",R,R,L,KC,CIN,X,7,fly_ball,1,1,2023,1.08,1,0.54,2.1,,,680574,0,4,Top,95.39,96.97,,,666023,,,-5.757752946,-121.762903,-4.367677532,11.892158159134976,22.33059816912171,-21.58656114,3.27,1.51,265,73.2,35,84.9,1708,7,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.54,0.369,0.361,1.25,1,1,1,3,27,3,Changeup,1,1,1,1,2,1,2,1,Standard,Standard,124,-0.148,1.097
SL,6/14/2023,81.3,-1.61,5.04,"Olivares, Edward",658668,594902,field_out,hit_into_play,,,,,6,Edward Olivares flies out to center fielder Jose Barrero.,R,R,R,KC,CIN,X,8,fly_ball,0,0,2023,0.67,0.25,0.39,2.56,672580,677951,,2,3,Bot,153.04,64.75,,,663886,,,3.2732481366146304,-118.4384504,0.5184865053224952,5.793173524990011,20.30514749,-30.08173058,3.56,1.73,339,93.1,38,83.5,2000,7.4,717764,594902,663886,668715,680574,621028,682829,656413,676480,686759,53.07,0.04,0.062,0,1,0,0,3,25,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,94,-0.065,-0.581
FF,6/14/2023,88.9,-1.4,5.13,"Melendez, MJ",669004,594902,field_out,hit_into_play,,,,,4,MJ Melendez flies out to center fielder Jose Barrero.,R,L,R,KC,CIN,X,8,fly_ball,0,1,2023,-0.5,1.42,-0.45,2.84,,668472,672580,0,3,Bot,96.23,85.79,,,663886,,,3.4427493277879844,-129.456578,-2.587827073,-6.292187962,27.32844748120606,-15.88194474,3.43,1.7,292,90.3,43,90.8,2061,7.4,717764,594902,663886,668715,680574,621028,682829,656413,676480,686759,53.07,0.006,0.005,0,1,0,0,3,22,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,213,-0.063,-0.375
SL,6/14/2023,87.6,1.93,5.93,"Steer, Spencer",668715,663738,home_run,hit_into_play,,,,,4,Spencer Steer homers (9) on a fly ball to left center field.,R,R,L,KC,CIN,X,,fly_ball,1,1,2023,-0.34,0.57,-0.37,2.24,,,,1,2,Top,57.19,45.82,,,666023,,,-4.905975297,-127.5698481,-4.046748387,-2.821875863,24.637742192716484,-25.36115568,3.3,1.58,414,101.3,28,89.2,2054,7.1,717764,663738,666023,668472,686681,670032,677951,658668,680118,669004,53.39,0.669,1.264,2,1,0,3,6,10,3,Slider,0,0,0,0,1,0,1,0,Standard,Standard,172,-0.111,1.007
FC,6/14/2023,89.4,-1.53,5.73,"Pratto, Nick",668472,518585,field_out,hit_into_play,,,,,6,Nick Pratto flies out to right fielder TJ Hopkins.,R,L,R,KC,CIN,X,9,fly_ball,3,1,2023,0.14,0.75,0.7,2.55,680118,,,1,8,Bot,173.47,127.89,,,663886,,,5.270706688340775,-130.2068806,-3.527550988,0.6711360573038506,24.13087235986792,-23.03854188,3.41,1.67,213,93.9,59,91,2433,6.9,717764,518585,663886,668715,680574,621028,682829,656413,676480,686759,53.58,0.026,0.031,0,1,0,0,3,69,5,Cutter,3,7,3,7,7,3,3,7,Infield shade,Standard,193,-0.026,-0.274
SI,6/14/2023,90,1.79,5.89,"Garcia, Maikel",672580,622065,triple,hit_into_play,,,,,5,Maikel Garcia triples (1) on a sharp fly ball to right fielder TJ Hopkins.,R,R,L,KC,CIN,X,9,fly_ball,3,1,2023,1.38,0.44,0.27,2.45,,,,0,7,Bot,149.39,34.81,,,663886,,,-6.648703256,-130.9210589,-3.504107409,17.268486761520784,26.375704765147137,-26.58554047,3.48,1.71,408,101.6,30,89.6,2266,6,717764,622065,663886,668715,680574,621028,682829,656413,676480,686759,54.53,0.674,1.285,1.6,1,1,2,6,58,5,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,135,0.029,0.732
FF,6/13/2023,92.1,-1.45,6.04,"Fairchild, Stuart",656413,543475,field_out,hit_into_play,,,,,6,Stuart Fairchild flies out to center fielder Drew Waters.,R,R,R,KC,CIN,X,8,fly_ball,1,2,2023,-0.34,1.47,0.47,2.57,,,,1,4,Top,133.36,87.44,,,521692,,,5.6793520445688355,-133.9439487,-6.220303709,-5.360234467,29.046328052847628,-13.38001097,3.41,1.56,279,81.7,41,93,2344,6.9,717777,543475,521692,668472,622110,672580,677951,680118,671221,669004,53.63,0.017,0.015,0,1,0,0,3,33,4,4-Seam Fastball,4,5,5,4,5,4,5,4,Standard,Standard,207,0.016,-0.119
CH,6/13/2023,86.5,-1.69,5.95,"Benson, Will",666181,543475,field_out,hit_into_play,,,,,7,Will Benson flies out to center fielder Drew Waters.,R,L,R,KC,CIN,X,8,fly_ball,0,1,2023,-1.15,0.44,-0.41,2,,,,2,3,Top,130.02,87.93,,,521692,,,5.452255906301799,-125.8874474,-4.181334928,-13.32663957,23.910788535949315,-26.84855773,3.64,1.82,277,78,35,87.6,1613,6.8,717777,543475,521692,668472,622110,672580,677951,680118,671221,669004,53.66,0.069,0.067,0,1,0,0,3,26,2,Changeup,2,5,5,2,5,2,5,2,Infield shade,Standard,231,0.007,-0.089
FF,6/13/2023,93.3,0.44,6.46,"Perez, Salvador",521692,682227,field_out,hit_into_play,,,,,4,Salvador Perez flies out to center fielder TJ Friedl.,R,R,L,KC,CIN,X,8,fly_ball,2,1,2023,1,1.22,-0.69,2.49,,,668472,0,3,Bot,132.61,84.94,,,663886,,,-5.069833132,-135.7160193,-7.092515892,13.46932752676828,29.52522233650703,-15.68935932,3.56,1.71,285,93.8,51,92.8,2017,6,717777,682227,663886,668715,663697,621028,682829,656413,670770,666181,54.51,0.003,0.003,0,1,0,0,3,28,4,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,148,-0.036,-0.406
ST,6/13/2023,79.8,-1.75,5.95,"India, Jonathan",663697,543475,field_out,hit_into_play,,,,,8,Jonathan India flies out to right fielder MJ Melendez.,R,R,R,KC,CIN,X,9,fly_ball,2,1,2023,1.01,0.08,0.22,1.88,656413,670770,680574,1,2,Top,177.14,108.19,,,521692,,,2.440807425104112,-116.2278116,-2.411554555,8.706405604029557,21.71128198463246,-31.21660464,3.28,1.51,221,82,51,80.6,2455,6.8,717777,543475,521692,668472,622110,672580,677951,680118,671221,669004,53.71,0.037,0.04,0,1,0,0,3,17,4,Sweeper,1,4,4,1,4,1,4,1,Standard,Standard,68,0.042,-0.439
