pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,6/22/2023,82.3,2.65,5.07,"Buxton, Byron",621439,687888,home_run,hit_into_play,,,,,6,Byron Buxton homers (13) on a fly ball to center field.,R,R,L,MIN,BOS,X,,fly_ball,0,1,2023,1.37,0.25,0.42,2.12,,,,0,3,Bot,88.84,14.03,,,657136,,,-7.747423092,-119.65493,-0.688676225,14.656338702955628,21.565806951505177,-29.84282761,3.3,1.46,465,111.9,31,82.8,2290,6.5,717658,687888,657136,671213,622569,646240,666152,807799,680776,594807,53.98,0.974,1.964,2,1,0,3,6,22,2,Changeup,4,0,4,0,0,5,5,0,Standard,Standard,82,0.037,1.038
CH,6/22/2023,83.1,2.61,5.16,"Farmer, Kyle",571657,687888,double_play,hit_into_play,,,,,6,"Kyle Farmer flies into a double play, center fielder Jarren Duran to shortstop David Hamilton to third baseman Rafael Devers.   Michael A.   Taylor out at 3rd.",R,R,L,MIN,BOS,X,8,fly_ball,0,1,2023,1.5,0.11,0.44,2.27,,572191,456781,1,2,Bot,115.78,41.41,,,657136,,,-7.925301435,-120.7996801,-0.381904459,16.23316417185218,21.815549591775003,-31.25701534,3.35,1.54,389,99.5,25,83.5,2215,6.5,717658,687888,657136,671213,622569,646240,666152,807799,680776,594807,54.02,0.546,0.9,0,1,0,0,6,18,2,Changeup,4,0,4,0,0,4,4,0,Standard,Standard,83,-0.031,-0.385
FF,6/22/2023,91.9,2.59,5.31,"Correa, Carlos",621043,687888,field_out,hit_into_play,,,,,4,Carlos Correa flies out to center fielder Jarren Duran.,R,R,L,MIN,BOS,X,8,fly_ball,1,2,2023,0.9,1.03,-0.83,2.84,,572191,456781,0,2,Bot,107.18,97.85,,,657136,,,-10.67261845,-133.5539772,-2.715208623,12.816124985206372,24.850884307145677,-19.37930093,3.47,1.64,258,78.7,44,93.1,2192,6.8,717658,687888,657136,671213,622569,646240,666152,807799,680776,594807,53.71,0.037,0.033,0,1,0,0,3,17,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,124,-0.017,-0.291
SL,6/22/2023,85.1,-2.12,5.55,"Buxton, Byron",621439,621057,home_run,hit_into_play,,,,,5,Byron Buxton homers (12) on a fly ball to left field.,R,R,R,MIN,BOS,X,,fly_ball,0,1,2023,0.33,-0.35,-0.05,2.34,,,,2,1,Bot,,,,,657136,,,4.171222582,-124.016604,-0.662874881,2.749500635130649,20.475129737793775,-35.85037839,3.3,1.46,466,112.2,28,85.3,2284,6,717658,621057,657136,671213,622569,646240,666152,807799,680776,594807,54.53,0.991,1.992,2,1,0,3,6,7,2,Slider,1,0,1,0,0,2,2,0,Standard,Standard,81,0.096,1.017
SI,6/22/2023,94,-2.21,5.39,"Correa, Carlos",621043,621057,home_run,hit_into_play,,,,,7,Carlos Correa homers (10) on a fly ball to left field.,R,R,R,MIN,BOS,X,,fly_ball,1,0,2023,-0.62,1.15,-0.44,2,,,,1,1,Bot,23.8,62.74,,,657136,,,5.9418933226951385,-136.8077335,-5.659093091,-9.059703318,27.25541575214064,-16.63964431,3.47,1.64,418,105.5,27,94.2,2232,6.2,717658,621057,657136,671213,622569,646240,666152,807799,680776,594807,54.31,0.963,1.907,2,1,0,3,6,5,2,Sinker,0,0,0,0,0,1,1,0,Standard,Standard,218,0.104,0.975
CH,6/21/2023,87.3,-1.08,5.37,"Yoshida, Masataka",807799,543243,field_out,hit_into_play,,,,,5,Masataka Yoshida flies out to left fielder Willi Castro.,R,L,R,MIN,BOS,X,7,fly_ball,0,1,2023,-1.2,0.43,0.05,1.99,,457759,,2,5,Top,88.9,100.89,,,543877,,,5.184456921101527,-127.1830971,-2.981269806,-14.06329821,21.284854812432066,-27.09384113,3.23,1.42,243,88.3,52,87.9,1704,6.2,717665,543243,543877,666135,666397,668904,621043,650489,572191,596146,54.28,0.014,0.017,0,1,0,0,3,39,2,Changeup,3,3,3,3,3,3,3,3,Infield shade,Standard,227,0.046,-0.276
CH,6/21/2023,79.5,-1.04,5.87,"Kepler, Max",596146,676477,home_run,hit_into_play,,,,,9,Max Kepler homers (9) on a fly ball to right field.,R,L,R,MIN,BOS,X,,fly_ball,1,0,2023,-1.27,0.07,0.55,1.91,,,,1,6,Bot,211.23,86.59,,,657136,,,6.060075352188988,-115.7353782,-2.152247049,-12.50920628,19.571890977046497,-31.40199186,3.46,1.7,365,93.3,32,82.3,2073,7.9,717665,676477,657136,671213,624414,646240,571771,807799,680776,657077,52.56,0.151,0.258,2,1,0,3,3,50,2,Changeup,3,3,3,3,3,4,4,3,Infield shade,Standard,258,0.184,0.975
SI,6/21/2023,92.2,-1.27,5.8,"Buxton, Byron",621439,676477,field_out,hit_into_play,,,,,7,Byron Buxton flies out to shortstop Enrique Hernandez.,R,R,R,MIN,BOS,X,6,fly_ball,0,1,2023,-1.26,1.21,-0.64,2.04,,,,0,6,Bot,95.96,128.95,,,657136,,,4.4651891971709015,-134.1313137,-6.557350289,-16.21344616,27.157118855533284,-16.30487957,3.31,1.47,193,78.5,58,94.8,2130,7.7,717665,676477,657136,671213,624414,646240,571771,807799,680776,657077,52.81,0.031,0.032,0,1,0,0,3,49,2,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,238,-0.033,-0.2
SI,6/21/2023,92,-1.49,5.69,"Vázquez, Christian",543877,676477,field_out,hit_into_play,,,,,11,Christian Vazquez flies out to left fielder Masataka Yoshida.,R,R,R,MIN,BOS,X,7,fly_ball,0,0,2023,-1.07,1.13,-1.32,2.52,,,,0,5,Bot,45.19,84.43,,,624512,,,2.8536997768722068,-134.1130207,-4.857794486,-13.60895355,25.11770475,-17.71759705,3.12,1.49,344,88.7,31,95.4,2067,7.9,717665,676477,624512,671213,624414,646240,571771,807799,680776,657077,52.62,0.069,0.1,0,1,0,0,3,40,1,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,237,-0.029,-0.238
SI,6/21/2023,92.8,-0.85,5.53,"Turner, Justin",457759,543243,home_run,hit_into_play,,,,,4,Justin Turner homers (11) on a fly ball to left field.,R,R,R,MIN,BOS,X,,fly_ball,1,0,2023,-1,0.84,-0.52,2.34,,,,2,3,Top,32.06,43.32,,,543877,,,3.0222323628589955,-135.1421114,-4.210399498,-12.91743539,28.838296692202412,-21.14915711,3.32,1.5,447,104.6,31,92.6,2455,6.1,717665,543243,543877,666135,666397,668904,621043,608336,572191,596146,54.43,0.834,1.658,2,1,0,3,6,21,2,Sinker,2,1,1,2,2,2,2,2,Infield shade,Standard,196,-0.118,0.984
SI,6/21/2023,92.1,-1.63,5.56,"Kirilloff, Alex",666135,676477,field_out,hit_into_play,,,,,7,Alex Kirilloff flies out sharply to left fielder Masataka Yoshida.   Edouard Julien to 3rd.,R,L,R,MIN,BOS,X,7,fly_ball,0,1,2023,-1.36,0.96,-0.79,2.19,,666397,,0,3,Bot,62.59,59.81,,,624512,,,5.2178528553597605,-134.0003955,-4.958162289,-17.51537617,27.93853457850722,-19.78181491,3.33,1.73,377,104.3,35,94.6,2177,7.7,717665,676477,624512,671213,624414,646240,571771,807799,680776,657077,52.8,0.603,1.187,0,1,0,0,6,24,2,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,239,-0.011,-0.301
CH,6/21/2023,81.5,-1.21,5.92,"Julien, Edouard",666397,676477,double,hit_into_play,,,,,8,"Umpire reviewed (home run), call on the field was upheld: Edouard Julien doubles (7) on a fly ball to left fielder Masataka Yoshida.",R,L,R,MIN,BOS,X,7,fly_ball,0,2,2023,-1.4,0.01,-0.12,2.11,,,,0,3,Bot,23.51,101.8,,,624512,,,5.285936707498148,-118.614799,-2.061994736,-14.18516646,21.32143689,-31.94899169,3.36,1.73,346,96.6,33,84,2071,7.8,717665,676477,624512,671213,624414,646240,571771,807799,680776,657077,52.69,0.24,0.415,1.25,1,1,1,5,23,4,Changeup,2,2,2,2,2,2,2,2,Strategic,Standard,256,0.069,0.72
CU,6/21/2023,81.5,-0.82,5.53,"McGuire, Reese",624512,543243,field_out,hit_into_play,,,,,14,Reese McGuire flies out to center fielder Michael A.   Taylor.,R,L,R,MIN,BOS,X,8,fly_ball,1,2,2023,1.06,-1.18,0.44,1.46,,,624414,1,2,Top,145.3,73.88,,,543877,,,0.7849947043746539,-118.6060379,-0.206970956,9.755687333781088,25.80142395435412,-43.38698903,3.31,1.65,342,99.2,40,80.6,2743,6,717665,543243,543877,666135,666397,668904,621043,608336,572191,596146,54.51,0.109,0.198,0,1,0,0,3,11,4,Curveball,0,1,1,0,1,0,1,0,Infield shade,Standard,27,0.026,-0.218
CU,6/21/2023,80.2,-0.88,5.65,"Casas, Triston",671213,543243,field_out,hit_into_play,,,,,6,Triston Casas flies out to left fielder Joey Gallo.,R,L,R,MIN,BOS,X,7,fly_ball,1,1,2023,1.03,-1.37,0.43,2.38,,,,0,2,Top,77.35,116.22,,,543877,,,0.9355750291879317,-116.6478708,2.122089267378409,9.133359579416304,24.284888519350943,-45.24890195,3.63,1.7,240,82.8,47,79.7,2617,6.2,717665,543243,543877,666135,666397,668904,621043,608336,572191,596146,54.31,0.023,0.027,0,1,0,0,3,9,3,Curveball,0,1,1,0,1,0,1,0,Strategic,Standard,22,0.02,-0.228
CU,6/21/2023,80.4,-0.86,5.58,"Devers, Rafael",646240,543243,double,hit_into_play,,,,,14,Rafael Devers doubles (17) on a sharp fly ball to center fielder Michael A.   Taylor.   Justin Turner scores.,R,L,R,MIN,BOS,X,8,fly_ball,1,1,2023,0.94,-1.2,0.18,1.06,,457759,,2,1,Top,132.3,51.25,,,543877,,,0.5304784809586885,-117.1277264,-1.05476887,8.525620613157232,22.96587606900564,-43.19238997,3.35,1.52,409,109.4,19,80.2,2683,6.1,717665,543243,543877,666135,666397,668904,621043,608336,572191,596146,54.35,0.843,1.224,1.25,1,1,1,6,4,3,Curveball,0,0,0,0,1,0,1,0,Infield shade,Standard,26,-0.103,1.027
ST,6/21/2023,86.8,-0.93,5.48,"Turner, Justin",457759,643377,field_out,hit_into_play,,,,,14,Justin Turner flies out to right fielder Max Kepler.,R,R,R,MIN,BOS,X,9,fly_ball,2,2,2023,1.39,-0.32,1.33,2.14,,,,2,7,Top,202.5,95.33,,,543877,,,2.5810447238816554,-126.5171245,-1.220891056,14.561471830113543,22.869619606945804,-35.64593916,3.32,1.5,327,93.3,33,87.1,3076,6.1,717665,643377,543877,666135,571657,668904,621043,650489,572191,596146,54.36,0.126,0.216,0,1,0,0,3,55,5,Sweeper,4,3,3,4,3,4,3,4,Standard,Standard,44,0.02,-0.09
SI,6/21/2023,92.6,-1.3,5.85,"Julien, Edouard",666397,676477,field_out,hit_into_play,,,,,5,Edouard Julien flies out to center fielder Jarren Duran.,R,L,R,MIN,BOS,X,8,fly_ball,0,0,2023,-1.17,1.2,-0.01,2.48,,,,0,1,Bot,130.09,40.01,,,624512,,,6.010804731749742,-134.7764726,-5.623154909,-15.57769479,27.198202461240605,-16.51532806,3.36,1.73,392,99.5,26,95.5,2182,7.8,717665,676477,624512,671213,624414,646240,571771,807799,680776,657077,52.73,0.5,0.81,0,1,0,0,6,6,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,231,-0.023,-0.238
CU,6/20/2023,77.4,-1.29,6.05,"Casas, Triston",671213,641927,field_out,hit_into_play,,,,,13,Triston Casas flies out to center fielder Willi Castro.,R,L,R,MIN,BOS,X,8,fly_ball,0,2,2023,0.46,-0.81,-0.37,1.24,,,807799,1,6,Top,108.06,104.99,,,680777,,,1.139843429920127,-112.7256959,-1.843722152,3.706324528309262,21.641431202524785,-38.91274125,3.61,1.68,240,82.7,47,78.7,2162,7.3,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,53.23,0.023,0.027,0,1,0,0,3,44,3,Curveball,0,2,2,0,2,0,2,0,Infield shade,Standard,35,0.02,-0.191
SL,6/20/2023,80.2,-1.43,5.95,"Duvall, Adam",594807,641927,field_out,hit_into_play,,,,,9,Adam Duvall flies out to left fielder Joey Gallo.,R,R,R,MIN,BOS,X,7,fly_ball,2,2,2023,1.25,0.12,0.79,1.79,,,807799,0,6,Top,70.81,114.16,,,680777,,,2.6300945813753285,-116.8787903,-2.825533582,10.98112961101768,21.338624083444614,-30.75093914,3.28,1.54,251,72.2,38,82.7,2257,7.8,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.69,0.394,0.401,0,1,0,0,3,43,6,Slider,0,2,2,0,2,0,2,0,Standard,Standard,63,0.023,-0.323
FC,6/20/2023,88.3,-1.17,6.09,"Jeffers, Ryan",680777,676710,double,hit_into_play,,,,,6,Ryan Jeffers doubles (6) on a fly ball to left fielder Masataka Yoshida.,R,R,R,MIN,BOS,X,7,fly_ball,2,1,2023,0.17,0.68,0.57,2.75,,,,0,5,Bot,70.63,62.76,,,657136,,,3.875432075540388,-128.601509,-3.532789352,1.1849005591280266,23.997883431215353,-24.05364048,3.32,1.59,379,97.3,25,88.4,2377,6.1,717683,676710,657136,671213,624414,646240,571771,807799,594807,657077,54.4,0.26,0.337,1.25,1,1,1,5,38,4,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,183,0.083,0.591
FF,6/20/2023,90.9,-1.44,5.84,"Hernández, Enrique",571771,641927,field_out,hit_into_play,,,,,4,Enrique Hernandez flies out to center fielder Willi Castro.,R,R,R,MIN,BOS,X,8,fly_ball,3,2,2023,-0.55,1.36,-0.36,2.67,,,,0,5,Top,126.44,67.17,,,680777,,,4.007679325092387,-132.3395303,-5.123540511,-7.280409682,27.307787862299453,-15.30167398,3.36,1.62,327,91.4,39,93.6,2241,7.8,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.7,0.017,0.021,0,1,0,0,3,34,6,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,210,0.017,-0.317
FF,6/20/2023,93.8,-1.06,6.14,"Kepler, Max",596146,676710,field_out,hit_into_play,,,,,5,Max Kepler flies out to left fielder Masataka Yoshida.,R,L,R,MIN,BOS,X,7,fly_ball,1,1,2023,-0.59,1.63,0.2,2.42,,,668904,2,4,Bot,81.83,74.69,,,657136,,,4.526203105897013,-136.4109979,-7.403615696,-8.41597003,31.571092636001357,-10.3779497,3.47,1.7,328,93.9,31,93,2454,6,717683,676710,657136,671213,624414,646240,571771,807799,594807,657077,54.54,0.183,0.313,0,1,0,0,3,33,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,208,-0.029,-0.224
FF,6/20/2023,91.3,-1.35,5.89,"Arroyo, Christian",624414,641927,home_run,hit_into_play,,,,,11,Christian Arroyo homers (3) on a fly ball to left field.,R,R,R,MIN,BOS,X,,fly_ball,2,2,2023,-0.49,1.32,-0.22,3.8,,,,2,4,Top,31.77,71.02,,,680777,,,3.9979702830008765,-132.9280448,-2.289239838,-6.592240786,26.967300836001556,-16.18611291,3.32,1.56,391,102.4,26,94,2234,7.7,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.76,0.729,1.309,2,1,0,3,6,28,5,4-Seam Fastball,0,1,1,0,2,0,2,0,Strategic,Standard,212,-0.119,1.016
SL,6/20/2023,80.9,-1.53,5.83,"Duvall, Adam",594807,641927,home_run,hit_into_play,,,,,6,Adam Duvall homers (5) on a fly ball to center field.,R,R,R,MIN,BOS,X,,fly_ball,1,1,2023,1.16,0.03,0.29,2.12,,,,1,4,Top,136.04,26.8,,,680777,,,1.8731744641509613,-117.7966523,-1.632515171,10.315947299139882,25.23569840050345,-31.8331645,3.28,1.54,426,107.8,26,82.2,2163,7.4,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,53.09,0.977,1.944,2,1,0,3,6,26,3,Slider,0,0,0,0,1,0,1,0,Standard,Standard,64,-0.133,1.007
FF,6/20/2023,90.3,1.78,6.13,"Hernández, Enrique",571771,687396,field_out,hit_into_play,,,,,4,Enrique Hernandez flies out to right fielder Max Kepler.,R,R,L,MIN,BOS,X,9,fly_ball,0,0,2023,1.16,1.36,-0.67,2.69,,624414,657136,1,7,Top,150.07,104.34,,,680777,,,-8.629945657,-131.1539612,-5.519628912,15.224704647419893,27.669893740595825,-15.51379914,3.36,1.62,245,85.4,52,90.8,2377,6.7,717683,687396,680777,456781,666397,668904,621043,608336,650489,596146,53.78,0.017,0.019,0,1,0,0,3,60,1,4-Seam Fastball,0,8,8,0,8,0,8,0,Infield shade,Standard,137,0.001,-0.463
FC,6/20/2023,86.8,-1.86,4.98,"Castro, Willi",650489,446372,field_out,hit_into_play,,,,,6,Willi Castro flies out to right fielder Alex Verdugo.,R,L,R,MIN,BOS,X,9,fly_ball,0,0,2023,0.31,0.55,0.51,2.71,,,680777,0,9,Bot,200.91,102.48,,,657136,,,5.074676270877287,-126.3946284,-0.412943625,2.383247408218374,23.136033939984458,-26.38305782,3.51,1.64,313,84.8,36,87.7,2601,6.6,717683,446372,657136,671213,624414,646240,571771,807799,594807,657077,53.92,0.014,0.017,0,1,0,0,3,81,1,Cutter,4,10,4,10,10,4,4,10,Infield shade,Standard,193,-0.005,-0.361
FF,6/20/2023,91.1,-1.34,5.83,"Verdugo, Alex",657077,641927,field_out,hit_into_play,,,,,2,Alex Verdugo flies out sharply to center fielder Willi Castro.,R,L,R,MIN,BOS,X,8,fly_ball,3,2,2023,-0.56,1.22,0.02,3.29,,,,0,3,Top,119.16,42.94,,,680777,,,4.746641251720206,-132.7613186,-3.307342695,-7.55521202,23.370238209103427,-17.0781936,3.49,1.54,386,100.7,35,94.2,2308,7.6,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.89,0.42,0.82,0,1,0,0,5,17,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,212,0.025,-0.317
FC,6/20/2023,86,-1.78,4.99,"Kepler, Max",596146,446372,home_run,hit_into_play,,,,,8,Max Kepler homers (8) on a fly ball to right center field.,R,L,R,MIN,BOS,X,,fly_ball,1,1,2023,0.24,0.46,-0.19,2.15,,,,0,9,Bot,169.93,45.28,,,657136,,,3.334541548813595,-125.2987899,-1.522136097,1.9249741519874652,22.436478804335778,-27.22268715,3.47,1.7,414,104.3,26,87.4,2530,6.8,717683,446372,657136,671213,624414,646240,571771,807799,594807,657077,53.67,0.863,1.635,2,1,0,3,6,79,3,Cutter,3,10,3,10,10,4,4,10,Infield shade,Standard,196,0.002,1.01
SI,6/20/2023,88.3,-1.87,5.01,"Lewis, Royce",668904,446372,home_run,hit_into_play,,,,,4,Royce Lewis homers (3) on a fly ball to center field.,R,R,R,MIN,BOS,X,,fly_ball,0,1,2023,-1.2,0.57,-0.43,2.58,,,,0,9,Bot,94.99,29.93,,,657136,,,6.062937890845704,-128.4920877,-1.068433972,-14.49443123,24.625179623854653,-25.79454419,3.45,1.62,424,107.4,22,89.7,2088,7,717683,446372,657136,671213,624414,646240,571771,807799,594807,657077,53.53,0.909,1.566,2,1,0,3,6,78,2,Sinker,2,10,2,10,10,3,3,10,Standard,Standard,213,0,1.038
FF,6/20/2023,91.7,-1.31,5.82,"Hernández, Enrique",571771,641927,field_out,hit_into_play,,,,,6,Enrique Hernandez flies out to center fielder Willi Castro.,R,R,R,MIN,BOS,X,8,fly_ball,1,1,2023,-0.63,1.39,0.79,2.61,624414,,657136,2,2,Top,154.85,64.94,,,680777,,,6.856946552992184,-133.3951561,-5.409632435,-8.939932418,28.72294346143572,-14.58722902,3.36,1.62,339,94,30,94.1,2370,7.7,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.77,0.154,0.235,0,1,0,0,3,12,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.05,-0.497
SL,6/20/2023,81.3,1.82,6.04,"Duvall, Adam",594807,687396,field_out,hit_into_play,,,,,6,Adam Duvall flies out to left fielder Joey Gallo.,R,R,L,MIN,BOS,X,7,fly_ball,1,2,2023,0.51,0.58,0.69,2.28,,646240,807799,0,7,Top,75.46,78.45,,,680777,,,-3.55573058,-118.4051492,-3.051360882,5.491058940656065,20.612609030597888,-26.3274946,3.28,1.54,323,91.2,41,82.8,1841,7,717683,687396,680777,456781,666397,668904,621043,608336,650489,596146,53.49,0.011,0.015,0,1,0,0,3,56,4,Slider,0,5,5,0,5,0,5,0,Infield shade,Standard,189,0.005,-0.291
FC,6/20/2023,87.6,-1.76,5.01,"Buxton, Byron",621439,446372,home_run,hit_into_play,,,,,6,Byron Buxton homers (11) on a fly ball to left center field.   Edouard Julien scores.,R,R,R,MIN,BOS,X,,fly_ball,0,0,2023,0.2,0.59,0.49,2.07,,,666397,2,8,Bot,43.24,52.03,,,657136,,,5.023455113570845,-127.5776272,-2.268780259,1.3121340293661612,23.610679239180243,-25.41949907,3.3,1.49,415,104,28,88.4,2591,6.5,717683,446372,657136,671213,624414,646240,571771,807799,594807,657077,54.01,0.877,1.717,2,1,0,3,6,73,1,Cutter,0,10,0,10,10,2,2,10,Standard,Standard,200,0.001,1.865
FF,6/20/2023,91.7,-1.46,5.81,"Arroyo, Christian",624414,641927,single,hit_into_play,,,,,11,Christian Arroyo singles on a fly ball to left fielder Joey Gallo.,R,R,R,MIN,BOS,X,7,fly_ball,1,2,2023,-0.69,1.47,-0.79,3.82,,,,2,2,Top,74.75,117.68,,,680777,,,3.2698037692280093,-133.6144843,-2.422777952,-9.013713551,28.269630735859582,-14.22002748,3.32,1.56,240,70.4,28,94.3,2273,7.7,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.79,0.906,0.843,0.9,1,1,0,4,10,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,214,-0.014,0.164
CU,6/20/2023,80.6,-1.88,5.14,"Solano, Donovan",456781,446372,field_out,hit_into_play,,,,,4,Donovan Solano flies out to left fielder Masataka Yoshida.,R,R,R,MIN,BOS,X,7,fly_ball,0,1,2023,1.4,-0.17,-0.33,1.97,,,666397,1,8,Bot,100.34,90.05,,,657136,,,0.7859273101344326,-117.4116318,-0.015865826,12.79064922627658,22.793921293264443,-33.98851216,3.1,1.4,278,89.6,47,81.4,2644,6.8,717683,446372,657136,671213,624414,646240,571771,807799,594807,657077,53.68,0.009,0.012,0,1,0,0,3,72,2,Curveball,0,10,0,10,10,0,0,10,Standard,Standard,60,0,-0.253
CH,6/20/2023,84.5,-1.5,5.93,"Casas, Triston",671213,641927,field_out,hit_into_play,,,,,7,Triston Casas flies out to right fielder Max Kepler.,R,L,R,MIN,BOS,X,9,fly_ball,0,1,2023,-1.35,0.2,-0.39,1.92,,,,1,2,Top,174.69,106.45,,,680777,,,5.380152562690471,-122.9622785,-3.430741401,-14.75597347,24.62415740211681,-29.62201721,3.61,1.68,260,80.2,24,86,2098,7.3,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,53.2,0.54,0.501,0,1,0,0,4,9,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,250,0.017,-0.143
CH,6/20/2023,83,-2.01,4.96,"Julien, Edouard",666397,446372,single,hit_into_play,,,,,8,Edouard Julien singles on a sharp fly ball to right fielder Alex Verdugo.,R,L,R,MIN,BOS,X,9,fly_ball,2,2,2023,-0.93,0.97,0.06,2.07,,,,0,8,Bot,198.52,87.38,,,657136,,,6.656168743750925,-120.6988549,-2.062362353,-10.37650908,23.13665504288676,-22.4510968,3.36,1.72,341,100.1,25,84.1,1757,7,717683,446372,657136,671213,624414,646240,571771,807799,594807,657077,53.48,0.546,0.9,0.9,1,1,0,6,70,5,Changeup,0,10,0,10,10,0,0,10,Infield shade,Standard,242,0.001,0.412
CU,6/20/2023,82.9,-2.09,5.89,"Duvall, Adam",594807,661383,field_out,hit_into_play,,,,,5,Adam Duvall flies out to second baseman Edouard Julien.,R,R,R,MIN,BOS,X,4,fly_ball,0,2,2023,0.35,-0.36,-0.19,2.13,,,,1,8,Top,126.53,126.98,,,680777,,,3.623154618408673,-120.7181078,-1.393431093,2.732632578099205,24.265939380395082,-35.57864692,3.28,1.54,183,84.8,59,82.3,2466,6,717683,661383,680777,456781,666397,668904,571657,608336,650489,596146,54.55,0.014,0.016,0,1,0,0,3,68,3,Curveball,0,10,10,0,10,0,10,0,Standard,Standard,42,0,-0.107
CU,6/20/2023,78.9,-1.35,6,"Devers, Rafael",646240,641927,field_out,hit_into_play,,,,,14,Rafael Devers flies out to center fielder Willi Castro.,R,L,R,MIN,BOS,X,8,fly_ball,1,1,2023,0.64,-0.99,0.28,1.07,,,457759,1,1,Top,106.58,70.33,,,680777,,,2.4172956518519024,-114.9806534,-2.109416542,5.257704108925873,21.03965557831642,-40.83244507,3.34,1.52,322,96.5,41,81.3,2259,7.8,717683,641927,680777,666135,666397,668904,621043,608336,650489,596146,52.69,0.077,0.14,0,1,0,0,3,3,3,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,40,0.028,-0.283
FF,6/20/2023,93.3,1.6,6.27,"Turner, Justin",457759,687396,double,hit_into_play,,,,,12,Justin Turner doubles (16) on a fly ball to right fielder Max Kepler.   Alex Verdugo scores.    Justin Turner to 3rd.,R,R,L,MIN,BOS,X,9,fly_ball,0,2,2023,1.03,1.45,0.47,3.45,,,657077,0,7,Top,217.59,107.24,,,680777,,,-5.24143525,-135.7492657,-4.734588876,13.901467144320627,28.769987458156248,-13.33575347,3.32,1.51,341,92.6,39,94.3,2339,6.8,717683,687396,680777,456781,666397,668904,621043,608336,650489,596146,53.7,0.029,0.037,1.25,1,1,1,3,53,3,4-Seam Fastball,0,3,3,0,4,0,4,0,Standard,Standard,138,-0.054,1.198
FF,6/20/2023,94.7,-2.41,5.76,"Yoshida, Masataka",807799,661383,home_run,hit_into_play,,,,,5,Masataka Yoshida homers (8) on a fly ball to right center field.    Justin Turner scores.,R,L,R,MIN,BOS,X,,fly_ball,0,0,2023,-0.73,1.15,0.13,1.99,,,457759,1,8,Top,175.76,24.44,,,680777,,,8.231902411587768,-137.6561278,-6.735453559,-11.01589044,28.74784232225886,-16.21517608,3.24,1.42,447,108.8,24,94.6,2402,6.1,717683,661383,680777,456781,666397,668904,571657,608336,650489,596146,54.37,0.989,1.942,2,1,0,3,6,67,1,4-Seam Fastball,0,8,8,0,10,0,10,0,Standard,Standard,203,-0.002,1.707
FF,6/20/2023,95.6,-2.62,5.75,"Devers, Rafael",646240,661383,field_out,hit_into_play,,,,,5,Rafael Devers flies out to left fielder Joey Gallo.,R,L,R,MIN,BOS,X,7,fly_ball,1,0,2023,-0.6,1.23,0.08,2.51,,,457759,0,8,Top,55.8,117.95,,,680777,,,8.425933582765834,-138.9496581,-5.687439452,-9.637527718,29.375529150550395,-15.13554494,3.34,1.52,265,80.4,45,95.2,2386,6,717683,661383,680777,456781,666397,668904,571657,608336,650489,596146,54.49,0.023,0.021,0,1,0,0,3,66,2,4-Seam Fastball,0,8,8,0,8,0,8,0,Standard,Standard,205,0.001,-0.406
